                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0626405399064280E+000                  4.8017522716944788E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0627350574550567E+000                  4.8017522716944788E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0626405399064280E+000                 -4.6114727668441740E+000                 -1.6473574588158353E+001                 -8.7229177364472577E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6478689634135444E+000                  1.7400966151221992E-001                  3.1452574038164721E-001                  3.8088378726498306E+000                 -1.7592565027053664E+000                 -1.5861047725485924E-009                  6.5767820599920865E+000                 -2.5806084692409329E-003                  1.4699280199105274E+001                 -2.5806084692409329E-003                  6.5767820599920865E+000                  6.1981800995880121E-001                  8.5033846426602266E-001                  1.2958661539532597E+000                  7.0067371637476006E-001                  2.7907735943191048E-001                  3.4379075956966817E-003                  9.4388501581244202E-003                  7.0100108231528746E-001                  2.7892161359131274E-005                  2.7889352692243619E-001                  7.0067371637868203E-001                  2.7907735942970674E-001                                        0                                        0                                        9                  1.6300000000000001E-001 
                                      10                                     1335                  4.8017380937597994E+006                  5.5993132382194570E+005                  5.7481347635880420E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4541640083851022E+000                  5.1867204189340899E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4541960763633563E+000                  4.5817453198050806E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1867204189340899E-001                  1.4541640083851022E+000                 -3.7796191354966040E+000                 -1.2181062640567866E+001                 -7.5827396613221495E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362043698416588E+000                 -1.7645425650158339E-001                  1.6262296851851751E-001                  4.1126434163760903E+000                 -1.6941974691850221E+000                 -3.3830848835824417E-010                  6.7063655599324781E+000                  5.0681590419702227E-001                  1.5338282360122001E+001                  5.0681590419702227E-001                  6.7063655599324781E+000                  6.1976757352854883E-001                  8.5033776401780548E-001                  1.2958679538627369E+000                  7.0067229848743429E-001                  2.7907867065136049E-001                  3.4379194015360113E-003                  9.4388825713270456E-003                  7.0067384040585690E-001                  2.7912463102780553E-005                  2.7907725171063935E-001                  7.0067371018559477E-001                  2.7907737242282610E-001                                        0                                        0                                       14                  4.0919999999999996E+000 
                                      20                                     1381                  1.7731239512086086E+007                  2.2318757190905879E+006                  6.3486700074627143E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0669897839239078E+000                  5.9829400756036522E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0670168183586095E+000                  5.7387517849655623E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9829400756036522E-001                  1.0669897839239078E+000                 -2.0900998045030130E+000                 -6.8468603096732581E+000                 -6.1992713008090938E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6689547555206152E+000                 -3.1434564949464860E-001                  2.8176500664070826E-002                  4.3815363520849830E+000                 -1.6989952219723430E+000                 -3.4709889344083944E-011                  6.8883467929588260E+000                  1.3634673027505642E+000                  1.6378490505184473E+001                  1.3634673027505642E+000                  6.8883467929588260E+000                  6.1990015798770515E-001                  8.5032895651925933E-001                  1.2958931714415132E+000                  7.0065128288931000E-001                  2.7908892858076789E-001                  3.4380071424992709E-003                  9.4391316699722824E-003                  7.0068094050362184E-001                  2.7922033550085834E-005                  2.7907065833371630E-001                  7.0067267045105486E-001                  2.7907737353216555E-001                                        0                                        0                                        5                  8.2870000000000008E+000 
                                      30                                     1598                  3.8250195866971523E+007                  3.0424655864946181E+006                  6.4832256745997139E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3659086662095996E-002                  9.4615569700241584E-002                  1.1153800711650788E-003                  9.1264753421977662E-001                  6.5476841008908315E-001                  1.0309626289136280E-001                  1.1153800711650788E-003                  9.1267330103088640E-001                  6.4143180388068066E-001                  0.0000000000000000E+000                  9.4615569700241584E-002                 -1.9635079119822924E-001                 -1.2407142239036391E+000                 -4.7313684136082841E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548480612378179E+000                 -1.0647765180706752E-001                 -3.9676111926543502E-002                  4.5172415772662120E+000                 -1.7067454731355332E+000                 -3.2460393494819214E-011                  7.1339288416616951E+000                  1.8993500137509280E+000                  1.7162805433502637E+001                  1.8993500137509280E+000                  7.1339288416616951E+000                  6.2001730321456616E-001                  8.5001981324645315E-001                  1.2966755338172224E+000                  7.0005091242308082E-001                  2.7958437475114783E-001                  2.8375955972575759E-003                  9.4399329629127320E-003                  7.0075234484216176E-001                  2.7917350943653777E-005                  2.7900339558043552E-001                  7.0058468636209970E-001                  2.7911931903199833E-001                                        0                                        0                                        5                  1.1794000000000000E+001 
                                      32                                     1633                  4.7405537408944614E+007                  5.4215593297491251E+006                  6.7341242147502030E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.0092922455047527E-002                  1.0649817250268077E-001                  1.1232679195053187E-003                  8.7733219462447776E-001                  6.3727151036038010E-001                  1.1668544028188126E-001                  1.1232679195053187E-003                  8.7735498555401703E-001                  6.2485361556746666E-001                  0.0000000000000000E+000                  1.0649817250268077E-001                 -1.9496490044301265E-001                 -1.2070827799881578E+000                 -4.7304100865466786E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505750511198146E+000                 -1.5784888115069046E-001                 -5.6815706362347895E-002                  4.5515207661378208E+000                 -1.7188193555601945E+000                 -5.9960097342512129E-012                  7.1344341360257379E+000                  1.8901685897702984E+000                  1.7153890676329489E+001                  1.8901685897702984E+000                  7.1344341360257379E+000                  6.2022545023309505E-001                  8.4980055527368825E-001                  1.2972488343039930E+000                  6.9961933468422643E-001                  2.7994459612100464E-001                  2.3807006893624798E-003                  9.4403769631206547E-003                  7.0081084580967901E-001                  2.7911919785438136E-005                  2.7894848240335651E-001                  7.0050886307864502E-001                  2.7916979588707508E-001                                        0                                        0                                        4                  1.2452999999999999E+001 
                                      40                                     1792                  1.2740553740894461E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  3.2561089100970837E-002                  8.4549031845037065E-002                  1.1086090747421075E-003                  8.8069942987013783E-001                  6.3434546784438606E-001                  9.2607026248853183E-002                  1.1086090747421075E-003                  8.8072168428300834E-001                  6.2163715466748204E-001                  0.0000000000000000E+000                  8.4549031845037065E-002                 -1.6182490976279404E-001                 -1.7608655117153891E+000                 -4.7343238409270143E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7516564934081909E+000                 -1.5019938908625655E-001                 -5.5153844906883159E-002                  4.5481970432268914E+000                 -1.7393634992146443E+000                  1.4595123119359246E-013                  7.1327922268664672E+000                  1.9072833749893781E+000                  1.7168093932044247E+001                  1.9072833749893781E+000                  7.1327922268664672E+000                  6.2229148836112824E-001                  8.4771118830698799E-001                  1.3027450703921288E+000                  6.9541129048214945E-001                  2.8377523461909027E-001                  3.1363394942454811E-004                  9.4446910335771114E-003                  7.0128952955014601E-001                  2.7867486722514410E-005                  2.7849717696997156E-001                  6.9990398483662508E-001                  2.7965190016991220E-001                                        0                                        0                                        5                  1.5791000000000000E+001 
                                      50                                     1895                  2.2740553740894461E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.7166140723108346E-004                  8.8425094352299227E-001                  6.3698880929666635E-001                  2.2445142304735207E-002                  1.0989308886530727E-003                  8.8427398896000498E-001                  6.2422290754643373E-001                  2.2445142304735207E-002                  1.0989308886530727E-003                  6.3698880929666635E-001                  8.8425094352299227E-001                 -1.4854989449484587E-001                 -2.0997449362708052E+000                 -4.7309776868872838E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7523842122301669E+000                 -1.4379304668121629E-001                 -5.3406111348316451E-002                  4.5447015761097580E+000                 -1.7403992322016382E+000                  8.1146245801416341E-014                  7.1320997244965678E+000                  1.9187075282208887E+000                  1.7176766220648226E+001                  1.9187075282208887E+000                  7.1320997244965678E+000                  6.2542203361806858E-001                  8.4451168692040757E-001                  1.3109776834977147E+000                  6.8900860707754541E-001                  2.9012332792320866E-001                  1.1555983106096226E-005                  9.4501044138204215E-003                  7.0189119732365324E-001                  2.7811481640222502E-005                  2.7792950180873516E-001                  6.9917017447521934E-001                  2.8031023535362098E-001                                        0                                        0                                        4                  1.9739000000000001E+001 
                                      60                                     1935                  3.2740553740894455E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8683030976300192E-001                  6.3981562157410243E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8685349829871796E-001                  6.2704781936252973E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3981562157410243E-001                  8.8683030976300192E-001                 -1.4400122584391212E-001                 -2.1976961469334495E+000                 -4.7222821291289030E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526337477811111E+000                 -1.4026505530496752E-001                 -5.2141186762079281E-002                  4.5421717269372834E+000                 -1.7409183921854885E+000                  6.8914623616282954E-014                  7.1330411498124215E+000                  1.9236924615124296E+000                  1.7180177793005019E+001                  1.9236924615124296E+000                  7.1330411498124215E+000                  6.2911566022792587E-001                  8.4077192910498511E-001                  1.3206948810098895E+000                  6.8152956174717771E-001                  2.9759018568198325E-001                  9.2023152025210098E-006                  9.4548586174185087E-003                  7.0249338351291735E-001                  2.7755389650670397E-005                  2.7736145833695675E-001                  6.9844121843179530E-001                  2.8098472157949822E-001                                        0                                        0                                        5                  2.4036999999999999E+001 
                                      70                                     1954                  4.2740553740894455E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8914807081869840E-001                  6.4084964375423037E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8917144476364285E-001                  6.2801603443263099E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4084964375423037E-001                  8.8914807081869840E-001                 -1.4018263592774893E-001                 -2.2674168495379647E+000                 -4.7131441111338589E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528769764109926E+000                 -1.3702514119075784E-001                 -5.1007686964737682E-002                  4.5399047273426003E+000                 -1.7414595092093004E+000                  6.4165585090324712E-014                  7.1341420227668024E+000                  1.9285284613636284E+000                  1.7183575073805937E+001                  1.9285284613636284E+000                  7.1341420227668024E+000                  6.3286993119250035E-001                  8.3702508592032898E-001                  1.3305759741919614E+000                  6.7403633148621678E-001                  3.0506940616392808E-001                  9.1292557760006705E-006                  9.4594397732415177E-003                  7.0308954302325755E-001                  2.7699865280479517E-005                  2.7679926081253697E-001                  6.9771326249264609E-001                  2.8166884432334044E-001                                        0                                        0                                        5                  2.9048999999999999E+001 
