                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0626405392128211E+000                  4.8017522696239285E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0627350567620337E+000                  4.8017522696239285E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0626405392128211E+000                 -4.6114727632954740E+000                 -1.6473574582143588E+001                 -8.7229177348700844E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6478689646971065E+000                  1.7400966635581780E-001                  3.1452574023632235E-001                  3.8088378729404804E+000                 -1.7592565027053664E+000                 -1.5861047799761114E-009                  6.5767820601791076E+000                 -2.5806079074269755E-003                  1.4699280199854494E+001                 -2.5806079074269755E-003                  6.5767820601791076E+000                  6.1981800995861414E-001                  8.5033846426602266E-001                  1.2958661539532597E+000                  7.0067371637476006E-001                  2.7907735943191048E-001                  3.4379075956966817E-003                  9.4388501581244184E-003                  7.0100108231473790E-001                  2.7892161359162217E-005                  2.7889352692274466E-001                  7.0067371637868203E-001                  2.7907735942970674E-001                                        0                                        0                                        9                  5.2200000000000002E-001 
                                      30                                     1595                  3.8250314260929577E+007                  3.0424074499271489E+006                  6.4832173758594456E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3701568357175244E-002                  9.4618895175086246E-002                  1.1154198727657751E-003                  9.1264011942719958E-001                  6.5477089433014501E-001                  1.0400332496236639E-001                  1.1154198727657751E-003                  9.1266588599184129E-001                  6.4143473218842095E-001                  0.0000000000000000E+000                  9.4618895175086246E-002                 -1.9625521554889244E-001                 -1.2412511922585630E+000                 -4.7313759638383026E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548443719855684E+000                 -1.0649946568984670E-001                 -3.9679640363434188E-002                  4.5172486341399933E+000                 -1.7067445704352311E+000                 -3.2468176899054277E-011                  7.1339295317714742E+000                  1.8993035220457350E+000                  1.7162760761620660E+001                  1.8993035220457350E+000                  7.1339295317714742E+000                  6.2001504289405540E-001                  8.5002223157667633E-001                  1.2966693184530402E+000                  7.0005537878665824E-001                  2.7958077512779289E-001                  2.8465598319243812E-003                  9.4399300282409834E-003                  7.0075182676005721E-001                  2.7917925390490846E-005                  2.7900387664413995E-001                  7.0058469760837283E-001                  2.7911933309048237E-001                                        0                                        0                                        5                  4.8692999999999998E+001 
                                      60                                     1926                  3.2744416238628119E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8703970543482391E-001                  6.3980824615606657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8706968935096908E-001                  6.2366604841341211E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3980824615606657E-001                  8.8703970543482391E-001                 -1.4359317351758916E-001                 -2.2432140038588120E+000                 -4.7222144674502040E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7525868223265388E+000                 -1.4024774805334819E-001                 -5.2038682227124981E-002                  4.5419667178673748E+000                 -1.7402209563283157E+000                  6.9445007175708612E-014                  7.1331363065039248E+000                  1.9232947588639813E+000                  1.7180269614608548E+001                  1.9232947588639813E+000                  7.1331363065039248E+000                  6.2853727907545776E-001                  8.4135404077953690E-001                  1.3191732179542415E+000                  6.8269382068950746E-001                  2.9642702140819788E-001                  9.2965318735529352E-006                  9.4550606357545371E-003                  7.0244626292885259E-001                  2.7761813019670492E-005                  2.7740483129092475E-001                  6.9844303795277995E-001                  2.8098187219368814E-001                                        0                                        0                                        4                  9.6915000000000006E+001 
                                      32                                     1633                  4.7398983549043067E+007                  5.4164222934316015E+006                  6.7337125169321626E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.1569113359832818E-002                  1.0740196865594394E-001                  1.1235003883709653E-003                  8.7736028039187974E-001                  6.3730096350924625E-001                  1.1872253657783376E-001                  1.1235003883709653E-003                  8.7738562178616475E-001                  6.2488318058517767E-001                  0.0000000000000000E+000                  1.0740196865594394E-001                 -1.9507745741958982E-001                 -1.2063152165970266E+000                 -4.7303939285645534E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505311947763840E+000                 -1.5799650851928318E-001                 -5.6801807359783990E-002                  4.5514929681326928E+000                 -1.7184491036124874E+000                 -5.9851512033983674E-012                  7.1344492944271325E+000                  1.8898989759995222E+000                  1.7153639224384897E+001                  1.8898989759995222E+000                  7.1344492944271325E+000                  6.2021744309525206E-001                  8.4980870898088590E-001                  1.2972269306355226E+000                  6.9963518627361276E-001                  2.7993231519046324E-001                  2.4076189429703223E-003                  9.4403681574074232E-003                  7.0080928408707166E-001                  2.7912583838371579E-005                  2.7894984683592561E-001                  7.0050897231230069E-001                  2.7916980243121076E-001                                        0                                        0                                        4                  5.1252000000000002E+001 
                                      30                                     1595                  3.8250994327343337E+007                  3.0426517203311678E+006                  6.4832522433227338E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3734389896070217E-002                  9.4621102770091794E-002                  1.1154468664944784E-003                  9.1265950154219033E-001                  6.5477707890955883E-001                  1.0445275576893681E-001                  1.1154468664944784E-003                  9.1269038421965698E-001                  6.3982011289202634E-001                  0.0000000000000000E+000                  9.4621102770091794E-002                 -1.9619467195575441E-001                 -1.2416152804499729E+000                 -4.7313809782411703E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548331003657278E+000                 -1.0652612220770287E-001                 -3.9670425382680938E-002                  4.5172302041784871E+000                 -1.7067447716535964E+000                 -3.2465272469625870E-011                  7.1339298069488004E+000                  1.8992719919846626E+000                  1.7162730022203288E+001                  1.8992719919846626E+000                  7.1339298069488004E+000                  6.2001386792866120E-001                  8.5002349591760296E-001                  1.2966660941109174E+000                  7.0005769312729438E-001                  2.7957888433772743E-001                  2.8512886308764726E-003                  9.4399284380878145E-003                  7.0075061197188171E-001                  2.7918398198415880E-005                  2.7900492171342589E-001                  7.0058470033773235E-001                  2.7911934440552982E-001                                        0                                        0                                        4                  4.7924999999999997E+001 
                                      20                                     1381                  1.7747516433654618E+007                  2.2336241201154441E+006                  6.3490100907606175E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0668638825890755E+000                  5.9804420737589781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0668996372027473E+000                  5.7086552678881342E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9804420737589781E-001                  1.0668638825890755E+000                 -2.0884109108458930E+000                 -6.8417684376151033E+000                 -6.1979341423263065E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6690306761453764E+000                 -3.1414443743353682E-001                  2.8125265445104769E-002                  4.3816388225229153E+000                 -1.6989998144097052E+000                 -3.4633409585937378E-011                  6.8885399738690394E+000                  1.3642103673614669E+000                  1.6379430302529585E+001                  1.3642103673614669E+000                  6.8885399738690394E+000                  6.1989994029275775E-001                  8.5032893327362147E-001                  1.2958932428337833E+000                  7.0065122143724412E-001                  2.7908894427766512E-001                  3.4380072446769995E-003                  9.4391320519354015E-003                  7.0068051920929642E-001                  2.7923124430338551E-005                  2.7907098656320473E-001                  7.0067266596363798E-001                  2.7907737353090717E-001                                        0                                        0                                        5                  3.3707999999999998E+001 
                                      40                                     1785                  1.2739898354904307E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  3.4311134512341371E-002                  8.8073727816669989E-001                  6.3442706380092373E-001                  8.3753730714102997E-002                  1.1091115734958984E-003                  9.4129417486551070E-002                  1.1091115734958984E-003                  8.8076174319460276E-001                  6.2008808645952485E-001                  6.3442706380092373E-001                  8.8073727816669989E-001                 -1.6252805075375815E-001                 -1.7477123883322083E+000                 -4.7342892191279738E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7515877577005181E+000                 -1.5043703631276314E-001                 -5.5135197104790867E-002                  4.5481597476227069E+000                 -1.7393570659382696E+000                  1.5696492878313498E-013                  7.1328311178857478E+000                  1.9066929507591310E+000                  1.7167571502001838E+001                  1.9066929507591310E+000                  7.1328311178857478E+000                  6.2224083138854824E-001                  8.4776215662469590E-001                  1.3026113294776556E+000                  6.9551401303777860E-001                  2.8367877269521480E-001                  3.4885647659940933E-004                  9.4446654528454813E-003                  7.0128243015713532E-001                  2.7868715992817588E-005                  2.7850365099255475E-001                  6.9990434411209534E-001                  2.7965075451772969E-001                                        0                                        0                                        4                  6.2539000000000001E+001 
                                      10                                     1335                  4.8017400589005975E+006                  5.5993140056190605E+005                  5.7481348231091607E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4541639910887141E+000                  5.1867212426432319E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4541960590622578E+000                  4.5817461931018783E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1867212426432319E-001                  1.4541639910887141E+000                 -3.7818072168385193E+000                 -1.2181061443759599E+001                 -7.5827392780498982E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362043535082376E+000                 -1.7645433216918660E-001                  1.6262296335155838E-001                  4.1126434267100080E+000                 -1.6941974681882441E+000                 -3.3830883373164878E-010                  6.7063656260098794E+000                  5.0681555894687591E-001                  1.5338282081910847E+001                  5.0681555894687591E-001                  6.7063656260098794E+000                  6.1976757417221440E-001                  8.5033776325159616E-001                  1.2958679558182358E+000                  7.0067229695689326E-001                  2.7907867210250881E-001                  3.4379194153352976E-003                  9.4388826092132849E-003                  7.0067383893361557E-001                  2.7912479535297487E-005                  2.7907725312019216E-001                  7.0067371018112601E-001                  2.7907737245818381E-001                                        0                                        0                                       14                  1.5536000000000000E+001 
                                      32                                     1629                  4.7399637217123702E+007                  5.4157323889232213E+006                  6.7336571961339979E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.2419223991940880E-002                  1.0785801390304108E-001                  1.1236489503803832E-003                  8.7733555703088673E-001                  6.3730949973429729E-001                  1.1973308981108660E-001                  1.1236489503803832E-003                  8.7736089748581614E-001                  6.2322330067074871E-001                  0.0000000000000000E+000                  1.0785801390304108E-001                 -1.9511147327079476E-001                 -1.2060743037034152E+000                 -4.7304013698002734E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505161691182529E+000                 -1.5808108788108927E-001                 -5.6814045724424146E-002                  4.5515174448619735E+000                 -1.7184443356227725E+000                 -6.0101377585134051E-012                  7.1344695977221697E+000                  1.8897267053100066E+000                  1.7153489381246775E+001                  1.8897267053100066E+000                  7.1344695977221697E+000                  6.2021192976201789E-001                  8.4981434793767874E-001                  1.2972118499719707E+000                  6.9964610018565687E-001                  2.7992386788274570E-001                  2.4264829438691163E-003                  9.4403623301373887E-003                  7.0080840412883294E-001                  2.7913038102575377E-005                  2.7895066504963884E-001                  7.0050900831005491E-001                  2.7916983829337266E-001                                        0                                        0                                        9                  5.1427999999999997E+001 
