                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0626405408211057E+000                  4.8017522744234981E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0627350583684572E+000                  4.8017522744234981E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0626405408211057E+000                 -4.6114727715221218E+000                 -1.6473574596087268E+001                 -8.7229177385263668E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6478689617219890E+000                  1.7400965512767499E-001                  3.1452574057248539E-001                  3.8088378722681542E+000                 -1.7592565027053664E+000                 -1.5861047634863558E-009                  6.5767820597455415E+000                 -2.5806092097216200E-003                  1.4699280198117753E+001                 -2.5806092097216200E-003                  6.5767820597455415E+000                  6.1981800995904723E-001                  8.5033846426602266E-001                  1.2958661539532597E+000                  7.0067371637476006E-001                  2.7907735943191048E-001                  3.4379075956966817E-003                  9.4388501581244202E-003                  7.0100108231891245E-001                  2.7892161358927569E-005                  2.7889352692040054E-001                  7.0067371637868203E-001                  2.7907735942970674E-001                                        0                                        0                                        9                  1.5600000000000000E-001 
                                      10                                     1339                  4.7937562069011852E+006                  5.5982155113485584E+005                  5.7480496132419505E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4540921799738307E+000                  5.1864420547073098E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4541242495696307E+000                  4.6525813911107139E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1864420547073098E-001                  1.4540921799738307E+000                 -3.7725898618168570E+000                 -1.2180434985774873E+001                 -7.5825706359488422E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362021934761479E+000                 -1.7650586505087681E-001                  1.6260151697489211E-001                  4.1126863194633403E+000                 -1.6941974732409617E+000                 -3.3821884827840429E-010                  6.7063880693760147E+000                  5.0688505550631602E-001                  1.5338374104192322E+001                  5.0688505550631602E-001                  6.7063880693760147E+000                  6.1976757504937152E-001                  8.5033776516403869E-001                  1.2958679509508708E+000                  7.0067230076868414E-001                  2.7907866844319773E-001                  3.4379193845304867E-003                  9.4388825246380266E-003                  7.0067384641648900E-001                  2.7912396362879421E-005                  2.7907724595354627E-001                  7.0067371020378633E-001                  2.7907737227638046E-001                                        0                                        0                                       13                  4.0640000000000001E+000 
                                      20                                     1382                  1.7727252617479980E+007                  2.2321000540191671E+006                  6.3487136579781360E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0669441347782251E+000                  5.9821119716916971E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0669690487271211E+000                  5.7654352060734027E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9821119716916971E-001                  1.0669441347782251E+000                 -2.0895413750210250E+000                 -6.8451760529999968E+000                 -6.1988290694353473E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6689837289862415E+000                 -3.1426690644553118E-001                  2.8157925257378796E-002                  4.3815735028983678E+000                 -1.6990624075949041E+000                 -3.4689898672081822E-011                  6.8884107037921485E+000                  1.3637118988834620E+000                  1.6378800182665227E+001                  1.3637118988834620E+000                  6.8884107037921485E+000                  6.1990008331016411E-001                  8.5032895037646594E-001                  1.2958931909945481E+000                  7.0065126580372283E-001                  2.7908893110896216E-001                  3.4380071557666998E-003                  9.4391317389542137E-003                  7.0068123351720946E-001                  2.7921425653648700E-005                  2.7907043008599752E-001                  7.0067266901254166E-001                  2.7907737353339951E-001                                        0                                        0                                        5                  8.2889999999999997E+000 
                                      30                                     1597                  3.8242923345839970E+007                  3.0424685897687026E+006                  6.4832261032996232E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3612255076872095E-002                  9.4611997970034736E-002                  1.1153367405237972E-003                  9.1258647316766273E-001                  6.5474218583247534E-001                  1.0218620610331347E-001                  1.1153367405237972E-003                  9.1260785302408332E-001                  6.4304261177158206E-001                  0.0000000000000000E+000                  9.4611997970034736E-002                 -1.9644731648892602E-001                 -1.2399342845019330E+000                 -4.7313372709349672E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548671714523456E+000                 -1.0645931239870285E-001                 -3.9705162651415986E-002                  4.5172996787159567E+000                 -1.7069202864548207E+000                 -3.2463904547672789E-011                  7.1339327451094219E+000                  1.8994006295663706E+000                  1.7162858659811153E+001                  1.8994006295663706E+000                  7.1339327451094219E+000                  6.2001980091813758E-001                  8.5001712135359420E-001                  1.2966824252303832E+000                  7.0004596930221885E-001                  2.7958837339851822E-001                  2.8274436165066094E-003                  9.4399361527700044E-003                  7.0075397731378875E-001                  2.7916506234118913E-005                  2.7900196712957259E-001                  7.0058465886478838E-001                  2.7911931272797219E-001                                        0                                        0                                        5                  1.1689000000000000E+001 
                                      32                                     1634                  4.7399627939290576E+007                  5.4232879396053152E+006                  6.7342626631228946E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  5.8460269858927889E-002                  1.0557501187863549E-001                  1.1229423649688577E-003                  8.7733942815101107E-001                  6.3724311526333488E-001                  1.1418603072347863E-001                  1.1229423649688577E-003                  8.7735855637096682E-001                  6.2632972677973375E-001                  0.0000000000000000E+000                  1.0557501187863549E-001                 -1.9486827017952865E-001                 -1.2081395643201465E+000                 -4.7304392613642193E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7506168605695036E+000                 -1.5767375874340392E-001                 -5.6811764058082873E-002                  4.5515128815292911E+000                 -1.7188303846688828E+000                 -5.9684851703044303E-012                  7.1344140047228253E+000                  1.8905462566540532E+000                  1.7154242552777905E+001                  1.8905462566540532E+000                  7.1344140047228253E+000                  6.2023872475762365E-001                  8.4978703085589002E-001                  1.2972852369963990E+000                  6.9959306121412013E-001                  2.7996455992760877E-001                  2.3340894889398609E-003                  9.4403904536175046E-003                  7.0081301252765393E-001                  2.7911020250226857E-005                  2.7894655093049542E-001                  7.0050877461935834E-001                  2.7916975901255475E-001                                        0                                        0                                        5                  1.2553000000000001E+001 
                                      40                                     1798                  1.2739962793929058E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  2.7838905126533621E-002                  8.8069876537507774E-001                  6.3426703163281128E-001                  7.7999452637195293E-002                  1.1077289918937122E-003                  8.8071738064558203E-001                  6.2320448833249076E-001                  8.4486044802089530E-002                  1.1077289918937122E-003                  6.3426703163281128E-001                  8.8069876537507774E-001                 -1.6105761437237948E-001                 -1.7754074708053493E+000                 -4.7350379990325834E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7517440551994401E+000                 -1.4985046393745063E-001                 -5.5154505914979668E-002                  4.5481983652430840E+000                 -1.7393720857486765E+000                  1.5021905666255159E-013                  7.1326019372493699E+000                  1.9083180969204043E+000                  1.7168902308818808E+001                  1.9083180969204043E+000                  7.1326019372493699E+000                  6.2236051445420837E-001                  8.4764184767770256E-001                  1.3029264059529950E+000                  6.9527196971759853E-001                  2.8390768745501588E-001                  2.6895442980984956E-004                  9.4447353867853322E-003                  7.0129761851194705E-001                  2.7865996136967931E-005                  2.7848982374864517E-001                  6.9990357470945685E-001                  2.7965317026528785E-001                                        0                                        0                                        4                  1.5754000000000000E+001 
                                      50                                     1901                  2.2739962793929058E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8417858598019983E-001                  6.3700184949050065E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8419785048578858E-001                  6.2592002396573321E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3700184949050065E-001                  8.8417858598019983E-001                 -1.4878199094760677E-001                 -2.0805841066165809E+000                 -4.7311142781973082E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7523957426170105E+000                 -1.4381867291173553E-001                 -5.3441985237262200E-002                  4.5447733238876493E+000                 -1.7404235499519951E+000                  8.0667581851689118E-014                  7.1319850341413149E+000                  1.9188718130653939E+000                  1.7176682574301914E+001                  1.9188718130653939E+000                  7.1319850341413149E+000                  6.2561760770354025E-001                  8.4431218058893731E-001                  1.3114920754831527E+000                  6.8860998692308906E-001                  2.9052297989145315E-001                  1.0554585783231991E-005                  9.4500615875483755E-003                  7.0190567524952896E-001                  2.7809342366371745E-005                  2.7791623695621809E-001                  6.9916947299587184E-001                  2.8031146981665600E-001                                        0                                        0                                        9                  2.0274999999999999E+001 
                                      60                                     1935                  3.2739962793929052E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8675753300404236E-001                  6.3981788854092969E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8677696135284101E-001                  6.2875964184667654E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3981788854092969E-001                  8.8675753300404236E-001                 -1.4414375011255204E-001                 -2.1832289889842911E+000                 -4.7223137189396503E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526496412503358E+000                 -1.4027343081181290E-001                 -5.2177161453950988E-002                  4.5422436763210268E+000                 -1.7409512558009903E+000                  6.9052484003067294E-014                  7.1330138893877049E+000                  1.9238316724348379E+000                  1.7180157370253188E+001                  1.9238316724348379E+000                  7.1330138893877049E+000                  6.2930998233976132E-001                  8.4057664178113478E-001                  1.3212061523362639E+000                  6.8113898438608278E-001                  2.9798038129654164E-001                  9.1795840925800122E-006                  9.4548041816762997E-003                  7.0251301026823809E-001                  2.7752728769774275E-005                  2.7734342838437837E-001                  6.9844052722585803E-001                  2.8098565811040388E-001                                        0                                        0                                        9                  2.5038000000000000E+001 
                                      70                                     1960                  4.2739962793929052E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8907193261689321E-001                  6.4084065849868943E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8909152711894279E-001                  6.2972477220407241E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4084065849868943E-001                  8.8907193261689321E-001                 -1.4025257002709710E-001                 -2.2577923178077723E+000                 -4.7131040952899802E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528970263699328E+000                 -1.3701998639558471E-001                 -5.1045209485031259E-002                  4.5399797723831874E+000                 -1.7415027862313592E+000                  6.4081245310377916E-014                  7.1341297613058847E+000                  1.9286861327816813E+000                  1.7183589578032034E+001                  1.9286861327816813E+000                  7.1341297613058847E+000                  6.3306369973019871E-001                  8.3683311466470978E-001                  1.3310860971276006E+000                  6.7365240685527605E-001                  3.0545293771912246E-001                  9.1243681059699112E-006                  9.4593826903691391E-003                  7.0311599496207522E-001                  2.7696516152756817E-005                  2.7677489379475229E-001                  6.9771257861166325E-001                  2.8166963151177643E-001                                        0                                        0                                        5                  2.9129999999999999E+001 
