                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0631559194000766E+000                  4.8029344340443370E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0633510495520038E+000                  4.8029344340443370E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0631559194000766E+000                 -4.6134986668783489E+000                 -1.6477008659737290E+001                 -8.7238182089743830E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6471215543221920E+000                  1.7123614061542061E-001                  3.1463379811595293E-001                  3.8086217571812191E+000                 -1.7592565027053664E+000                 -1.5799353940556278E-009                  6.5766752847682461E+000                 -2.9013310103786776E-003                  1.4698852485628377E+001                 -2.9013310103786776E-003                  6.5766752847682461E+000                  6.1981811631356176E-001                  8.5033846426684068E-001                  1.2958661539509544E+000                  7.0067371637647979E-001                  2.7907735943047063E-001                  3.4379075956281306E-003                  9.4388501579362113E-003                  7.0086731127975466E-001                  2.7899674408369162E-005                  2.7896864611467576E-001                  7.0067371637879938E-001                  2.7907735942916673E-001                                        0                                        0                                        9                  1.6200000000000001E-001 
                                      10                                     1335                  4.8140633898558244E+006                  5.6038995912123483E+005                  5.7484903451410245E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4538546081362920E+000                  5.1853957154855268E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4538866788657345E+000                  4.2077663114590214E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1853957154855268E-001                  1.4538546081362920E+000                 -3.8182301042261386E+000                 -1.2178634837502926E+001                 -7.5821230154621745E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6361986060590477E+000                 -1.7666213391908020E-001                  1.6253055737499195E-001                  4.1128282386631412E+000                 -1.6941974515273890E+000                 -3.3796085861254664E-010                  6.7064404175843038E+000                  5.0718401257052892E-001                  1.5338725288626019E+001                  5.0718401257052892E-001                  6.7064404175843038E+000                  6.1976761056397056E-001                  8.5033776224714575E-001                  1.2958679584175097E+000                  7.0067229489918992E-001                  2.7907867392533647E-001                  3.4379194295752567E-003                  9.4388826483094868E-003                  7.0067381686583385E-001                  2.7912756754834171E-005                  2.7907727413540606E-001                  7.0067371010869772E-001                  2.7907737290543821E-001                                        0                                        0                                       14                  4.2229999999999999E+000 
                                      20                                     1381                  1.7753812949937932E+007                  2.2335509660143848E+006                  6.3489958668173827E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0669821927493273E+000                  5.9808286307660041E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0670222590747465E+000                  5.6256731121171188E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9808286307660041E-001                  1.0669821927493273E+000                 -2.0886280843264720E+000                 -6.8424563493608348E+000                 -6.1981140335584904E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6689272340960537E+000                 -3.1446177791108038E-001                  2.8173479304978544E-002                  4.3815423948031675E+000                 -1.6942051934022899E+000                 -3.4489858037746769E-011                  6.8885130950392659E+000                  1.3641446761347662E+000                  1.6379337399557546E+001                  1.3641446761347662E+000                  6.8885130950392659E+000                  6.1989997672481245E-001                  8.5032893416767119E-001                  1.2958932396342719E+000                  7.0065122436089133E-001                  2.7908894474292334E-001                  3.4380072518959675E-003                  9.4391320601101680E-003                  7.0068011897727178E-001                  2.7924851499472375E-005                  2.7907132034404725E-001                  7.0067266632770431E-001                  2.7907737352995593E-001                                        0                                        0                                        6                  8.3270000000000000E+000 
                                      30                                     1591                  3.8285214024694063E+007                  3.0457842822389747E+006                  6.4836991411698177E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.4085014339685355E-002                  9.5132560484007520E-002                  1.1157100264453364E-003                  9.1322791188912422E-001                  6.5486496119522919E-001                  1.0842385759499662E-001                  1.1157100264453364E-003                  9.1327202041071853E-001                  6.3454938686784668E-001                  0.0000000000000000E+000                  9.5132560484007520E-002                 -1.9567393077189635E-001                 -1.2442644998629055E+000                 -4.7313533929963448E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7545150714517073E+000                 -1.0725708204539040E-001                 -3.9399847473483636E-002                  4.5166890483600923E+000                 -1.6942858016890989E+000                 -3.1776989700045782E-011                  7.1339470366701141E+000                  1.8989646476233417E+000                  1.7162443566107296E+001                  1.8989646476233417E+000                  7.1339470366701141E+000                  6.2000419257330019E-001                  8.5003383874961724E-001                  1.2966396858033911E+000                  7.0007668733169326E-001                  2.7956339172600908E-001                  2.8893897473827685E-003                  9.4399156938871354E-003                  7.0074746818330724E-001                  2.7921076874552476E-005                  2.7900772542707208E-001                  7.0058456202568631E-001                  2.7911954526407440E-001                                        0                                        0                                        5                  1.1776999999999999E+001 
                                      32                                     1620                  4.7470340261826642E+007                  5.4293985767957969E+006                  6.7347517247555455E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.8779531978670996E-002                  1.1186991394177978E-001                  1.1250436623876988E-003                  8.7723654536792850E-001                  6.3740938714328144E-001                  1.2850737925420297E-001                  1.1250436623876988E-003                  8.7727240225415237E-001                  6.1842508174353239E-001                  0.0000000000000000E+000                  1.1186991394177978E-001                 -1.9529272437371578E-001                 -1.2066852097553136E+000                 -4.7304385956143172E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7503143370877305E+000                 -1.5898650259368935E-001                 -5.6863089019680374E-002                  4.5516155314524855E+000                 -1.7181647658904760E+000                 -5.9746163868489396E-012                  7.1345067092138530E+000                  1.8881105240600169E+000                  1.7151921042079152E+001                  1.8881105240600169E+000                  7.1345067092138530E+000                  6.2017492519254891E-001                  8.4985237584964102E-001                  1.2971108798837945E+000                  6.9971940166967039E-001                  2.7986606486206594E-001                  2.5496013364618196E-003                  9.4403204824123118E-003                  7.0080186683258361E-001                  2.7916028940999782E-005                  2.7895641978220276E-001                  7.0050891367473378E-001                  2.7917048651673415E-001                                        0                                        0                                        5                  1.2446999999999999E+001 
                                      40                                     1779                  1.2739680998113859E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.9740946838791475E-002                  9.7370197475053405E-002                  1.1133432833409773E-003                  8.8067120270766297E-001                  6.3489601962528730E-001                  1.1329815883492807E-001                  1.1133432833409773E-003                  8.8070619452925791E-001                  6.1422235973136141E-001                  0.0000000000000000E+000                  9.7370197475053405E-002                 -1.6766740989607651E-001                 -1.6512731382117245E+000                 -4.7334044763238396E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510842995302167E+000                 -1.5251613953106441E-001                 -5.5167832373340137E-002                  4.5482250181598056E+000                 -1.7380618162923587E+000                  1.5310976003687485E-013                  7.1332134159932989E+000                  1.9017313806991285E+000                  1.7163111869016241E+001                  1.9017313806991285E+000                  7.1332134159932989E+000                  6.2199388784212073E-001                  8.4800884954946409E-001                  1.3019613796653222E+000                  6.9601092982507395E-001                  2.8321556607493797E-001                  5.5403606655825049E-004                  9.4444466922936308E-003                  7.0125312101711468E-001                  2.7874424776376346E-005                  2.7853038796322005E-001                  6.9990620667261827E-001                  2.7964513999632823E-001                                        0                                        0                                        5                  1.5839000000000000E+001 
                                      50                                     1861                  2.2739680998113859E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  1.9826773896931500E-002                  8.8451336398687797E-001                  6.3856250370335954E-001                  6.8226158810096554E-002                  1.1011411309004458E-003                  8.8454962730291964E-001                  6.1760695776056573E-001                  8.0423635333096211E-002                  1.1011411309004458E-003                  6.3856250370335954E-001                  8.8451336398687797E-001                 -1.4797359493806303E-001                 -2.1974356360988119E+000                 -4.7268122796458698E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7522491739233343E+000                 -1.4407556324284657E-001                 -5.3277293015465001E-002                  4.5444439394440552E+000                 -1.7390401448125772E+000                  9.0101886932423042E-014                  7.1335420495967341E+000                  1.9160897154407188E+000                  1.7176127402132810E+001                  1.9160897154407188E+000                  7.1335420495967341E+000                  6.2459269035905574E-001                  8.4535714406535478E-001                  1.3088015930112149E+000                  6.9069663968108563E-001                  2.8842926665619156E-001                  3.3384594848608878E-005                  9.4498653399348390E-003                  7.0183013907914726E-001                  2.7820995765208694E-005                  2.7798555151301535E-001                  6.9917482496135919E-001                  2.8030100360974125E-001                                        0                                        0                                        4                  1.9827999999999999E+001 
                                      60                                     1918                  3.2739680998113859E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  1.5925919830815640E-003                  8.8721940247591957E-001                  6.3978764797618459E-001                  2.9435280352431228E-002                  1.0956806339313624E-003                  8.8725597413303114E-001                  6.2033487372769902E-001                  3.3037950924543716E-002                  1.0956806339313624E-003                  6.3978764797618459E-001                  8.8721940247591957E-001                 -1.4315654031352992E-001                 -2.3013315421181648E+000                 -4.7221754298642715E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7525432135638033E+000                 -1.4024628600550820E-001                 -5.1950733677734423E-002                  4.5417908207685942E+000                 -1.7395112052494268E+000                  6.9920314344218838E-014                  7.1333887844717827E+000                  1.9225667196045215E+000                  1.7180292805026145E+001                  1.9225667196045215E+000                  7.1333887844717827E+000                  6.2780157033004957E-001                  8.4209653141935759E-001                  1.3172381510929088E+000                  6.8417796457987823E-001                  2.9494141043357913E-001                  9.3674119675290909E-006                  9.4551991587371806E-003                  7.0240424450686512E-001                  2.7767820537656569E-005                  2.7744362156860164E-001                  6.9844625554426798E-001                  2.8097696111279197E-001                                        0                                        0                                        4                  2.4004000000000001E+001 
                                      70                                     1939                  4.2739680998113859E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8951238660617404E-001                  6.4085789079298860E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8954917992455285E-001                  6.2131075354396192E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4085789079298860E-001                  8.8951238660617404E-001                 -1.3965105150144222E-001                 -2.3474590440206713E+000                 -4.7134229151687087E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527828107316088E+000                 -1.3704610352458355E-001                 -5.0829836772882560E-002                  4.5395490269588903E+000                 -1.7406598759481893E+000                  5.2535085914091259E-014                  7.1342628500367233E+000                  1.9274803590702103E+000                  1.7183540489599512E+001                  1.9274803590702103E+000                  7.1342628500367233E+000                  6.3155049040421285E-001                  8.3833598116067864E-001                  1.3271029382215160E+000                  6.7665803354976273E-001                  3.0245040494634529E-001                  9.1912984209046348E-006                  9.4598592641024215E-003                  7.0297983839419265E-001                  2.7714440526729786E-005                  2.7690036682168018E-001                  6.9771835140362426E-001                  2.8166211398878066E-001                                        0                                        0                                        4                  2.7891999999999999E+001 
