                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0626405406603885E+000                  4.8017522737003908E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0627350582082307E+000                  4.8017522737003908E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0626405406603885E+000                 -4.6114727702826590E+000                 -1.6473574593986417E+001                 -8.7229177379754759E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6478689621615170E+000                  1.7400965681947700E-001                  3.1452574053933097E-001                  3.8088378723344634E+000                 -1.7592565027053664E+000                 -1.5861047642372637E-009                  6.5767820598108662E+000                 -2.5806090135131405E-003                  1.4699280198379418E+001                 -2.5806090135131405E-003                  6.5767820598108662E+000                  6.1981800995898229E-001                  8.5033846426602266E-001                  1.2958661539532597E+000                  7.0067371637476006E-001                  2.7907735943191048E-001                  3.4379075956966817E-003                  9.4388501581244202E-003                  7.0100108231420399E-001                  2.7892161359192047E-005                  2.7889352692304459E-001                  7.0067371637868203E-001                  2.7907735942970674E-001                                        0                                        0                                        9                  1.5300000000000000E-001 
                                      10                                     1335                  4.8017516347847218E+006                  5.5993151133559062E+005                  5.7481349090275344E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4541639099112027E+000                  5.1867214115508820E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4541959778841755E+000                  4.5817464198443714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1867214115508820E-001                  1.4541639099112027E+000                 -3.7843469558330352E+000                 -1.2181060421349232E+001                 -7.5827390192633004E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362043408046296E+000                 -1.7645443147115800E-001                  1.6262293910778883E-001                  4.1126434751975474E+000                 -1.6941974670133773E+000                 -3.3830922700309716E-010                  6.7063656609569797E+000                  5.0681547413341166E-001                  1.5338282032795446E+001                  5.0681547413341166E-001                  6.7063656609569797E+000                  6.1976757386949599E-001                  8.5033776353090262E-001                  1.2958679551037728E+000                  7.0067229751681337E-001                  2.7907867157735589E-001                  3.4379194103295544E-003                  9.4388825954699086E-003                  7.0067383723002796E-001                  2.7912498780589459E-005                  2.7907725474998119E-001                  7.0067371017605773E-001                  2.7907737249812103E-001                                        0                                        0                                       14                  4.2140000000000004E+000 
                                      20                                     1381                  1.7731246480818808E+007                  2.2318754931446346E+006                  6.3486699634965182E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0669897904626082E+000                  5.9829411184292536E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0670168248897309E+000                  5.7387528427199164E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9829411184292536E-001                  1.0669897904626082E+000                 -2.0901005733406137E+000                 -6.8468625533334988E+000                 -6.1992718889938828E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6689547199206940E+000                 -3.1434578658088308E-001                  2.8176503320796086E-002                  4.3815363467715329E+000                 -1.6989951654877467E+000                 -3.4709910280665253E-011                  6.8883467091092703E+000                  1.3634669698743633E+000                  1.6378490086548990E+001                  1.3634669698743633E+000                  6.8883467091092703E+000                  6.1990015854381164E-001                  8.5032895605167313E-001                  1.2958931726286682E+000                  7.0065128196333504E-001                  2.7908892948086078E-001                  3.4380071511847052E-003                  9.4391316937761944E-003                  7.0068088921857541E-001                  2.7922358652720144E-005                  2.7907070590298483E-001                  7.0067267045332005E-001                  2.7907737353170731E-001                                        0                                        0                                        7                  8.5039999999999996E+000 
                                      30                                     1595                  3.8249994077663347E+007                  3.0423110217627678E+006                  6.4832036108118460E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3686186210206070E-002                  9.4618193220105645E-002                  1.1154113272244881E-003                  9.1264347917276911E-001                  6.5477120215108908E-001                  1.0400256439305071E-001                  1.1154113272244881E-003                  9.1266924578907371E-001                  6.4143489806439846E-001                  0.0000000000000000E+000                  9.4618193220105645E-002                 -1.9627044962645265E-001                 -1.2411962546328694E+000                 -4.7313730509335379E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548453339130554E+000                 -1.0649242049776338E-001                 -3.9678041622367023E-002                  4.5172454366578592E+000                 -1.7067443852721593E+000                 -3.2466308632961571E-011                  7.1339297232216587E+000                  1.8993135038357327E+000                  1.7162770918893976E+001                  1.8993135038357327E+000                  7.1339297232216587E+000                  6.2001520284540701E-001                  8.5002205617061144E-001                  1.2966697558028268E+000                  7.0005506976037157E-001                  2.7958105908103481E-001                  2.8458955485956105E-003                  9.4399302862571179E-003                  7.0075198178055109E-001                  2.7917765975950247E-005                  2.7900373268296913E-001                  7.0058469729152839E-001                  2.7911932904141867E-001                                        0                                        0                                        5                  1.2206000000000000E+001 
                                      32                                     1632                  4.7399439506469026E+007                  5.4171004954771698E+006                  6.7337668924870275E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.1208972429508152E-002                  1.0695666437928456E-001                  1.1234415171105987E-003                  8.7733003640963769E-001                  6.3728735415306303E-001                  1.1831783954407984E-001                  1.1234415171105987E-003                  8.7735283262506669E-001                  6.2487039741631323E-001                  0.0000000000000000E+000                  1.0695666437928456E-001                 -1.9505241261083295E-001                 -1.2064315715095744E+000                 -4.7303972902427191E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505500757010886E+000                 -1.5795091032667011E-001                 -5.6816770112886515E-002                  4.5515228936388983E+000                 -1.7184527499811111E+000                 -5.9954556974534137E-012                  7.1344451707517536E+000                  1.8899672486953054E+000                  1.7153702650699547E+001                  1.8899672486953054E+000                  7.1344451707517536E+000                  6.2021941939760128E-001                  8.4980669071535642E-001                  1.2972323379382455E+000                  6.9963127566998928E-001                  2.7993534739623066E-001                  2.4008784888072451E-003                  9.4403703463712876E-003                  7.0081023978735502E-001                  2.7912357829078576E-005                  2.7894903880292099E-001                  7.0050895247516143E-001                  2.7916979372865841E-001                                        0                                        0                                        4                  1.2848000000000001E+001 
                                      40                                     1786                  1.2739943950646903E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  3.4272938051250507E-002                  8.8071319081897148E-001                  6.3440707030398968E-001                  8.4305916379736681E-002                  1.1090558814897866E-003                  9.4124583630085495E-002                  1.1090558814897866E-003                  8.8073702125193942E-001                  6.2170089360615399E-001                  6.3440707030398968E-001                  8.8071319081897148E-001                 -1.6241532680813342E-001                 -1.7500837276884951E+000                 -4.7342070027681743E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7516023224340209E+000                 -1.5040252333999921E-001                 -5.5147070085414460E-002                  4.5481834935839540E+000                 -1.7393589728811287E+000                  1.5327868362838829E-013                  7.1328425854371895E+000                  1.9067583743074512E+000                  1.7167643002033277E+001                  1.9067583743074512E+000                  7.1328425854371895E+000                  6.2224934118087583E-001                  8.4775356109780320E-001                  1.3026339071570954E+000                  6.9549665812864325E-001                  2.8369497619775336E-001                  3.4293626867932300E-004                  9.4446711606514053E-003                  7.0128445154206676E-001                  2.7868373885788315E-005                  2.7850179489238508E-001                  6.9990428001056959E-001                  2.7965099120705667E-001                                        0                                        0                                        5                  1.5839000000000000E+001 
                                      50                                     1886                  2.2739943950646901E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  2.8956858041910955E-003                  8.8433320872114063E-001                  6.3698963375268858E-001                  3.3141671931581150E-002                  1.0991476172471568E-003                  8.8435781145504944E-001                  6.2421994475277531E-001                  3.6916807011042219E-002                  1.0991476172471568E-003                  6.3698963375268858E-001                  8.8433320872114063E-001                 -1.4839351011214605E-001                 -2.1132182457847843E+000                 -4.7307347371688380E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7523649113808570E+000                 -1.4378944752453779E-001                 -5.3365710071357410E-002                  4.5446207735558399E+000                 -1.7397644458891244E+000                  8.1786281590900014E-014                  7.1323117422944167E+000                  1.9184505994436902E+000                  1.7176806000074496E+001                  1.9184505994436902E+000                  7.1323117422944167E+000                  6.2529361428050101E-001                  8.4464271092192311E-001                  1.3106403772382553E+000                  6.8927000517172443E-001                  2.8986009683970976E-001                  1.2660905611909262E-005                  9.4501245998410248E-003                  7.0188496383651522E-001                  2.7812488915625244E-005                  2.7793514030516941E-001                  6.9917070917345936E-001                  2.8030928130745347E-001                                        0                                        0                                        4                  1.9997000000000000E+001 
                                      60                                     1932                  3.2739943950646901E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8686789012230027E-001                  6.3980982780597029E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8689270314632984E-001                  6.2535032152299785E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3980982780597029E-001                  8.8686789012230027E-001                 -1.4389684368435099E-001                 -2.2085341078321954E+000                 -4.7222641872952686E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526263397842956E+000                 -1.4025789775946104E-001                 -5.2122791995695493E-002                  4.5421349374045157E+000                 -1.7408982108706077E+000                  6.8962068592021199E-014                  7.1330683396573873E+000                  1.9235966339667894E+000                  1.7180210945190684E+001                  1.9235966339667894E+000                  7.1330683396573873E+000                  6.2896638005416383E-001                  8.4092205303979217E-001                  1.3203021253421150E+000                  6.8182981569984824E-001                  2.9729019610799129E-001                  9.2235992959144684E-006                  9.4549292637977640E-003                  7.0247970884705913E-001                  2.7757147308160162E-005                  2.7737412891680613E-001                  6.9844175364026295E-001                  2.8098398002765373E-001                                        0                                        0                                        4                  2.4044000000000000E+001 
                                      70                                     1950                  4.2739943950646901E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8918773547129193E-001                  6.4085136870530335E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8921273372154175E-001                  6.2631800191856590E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4085136870530335E-001                  8.8918773547129193E-001                 -1.4012594728646277E-001                 -2.2749592021966500E+000                 -4.7131739072141677E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528671249842795E+000                 -1.3702581753022677E-001                 -5.0988322281045217E-002                  4.5398659979752152E+000                 -1.7414291655788412E+000                  6.3893351918613241E-014                  7.1341592243317482E+000                  1.9284217581734002E+000                  1.7183585698600361E+001                  1.9284217581734002E+000                  7.1341592243317482E+000                  6.3272188873024005E-001                  8.3717185474480438E-001                  1.3301862434386051E+000                  6.7432985700132353E-001                  3.0477614462818986E-001                  9.1340436966781704E-006                  9.4595190457858313E-003                  7.0306920860126398E-001                  2.7702300227637778E-005                  2.7681813111533704E-001                  6.9771379128803424E-001                  2.8166821944641124E-001                                        0                                        0                                        4                  2.7934999999999999E+001 
