                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                      91                                      350                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.4391741000000001E+006                  1.5369916140927564E+005                  4.3817431404766276E+003                  1.5298384617203526E+000                  2.1492542451043719E+000                 -4.3314969839969155E+000                  7.0067371637018649E-001                  2.7910557525914231E-005                  2.7907735939214579E-001                  3.4379075956739971E-003                  1.0153008706959609E-003                  9.4388501580621419E-003                  2.1226609589345244E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0067371637358289E-001                  2.7910557525559179E-005                  2.7907735939024586E-001                  3.4379075955289157E-003                  1.0153008706531143E-003                  9.4388501576638147E-003                  2.1226609586275525E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999756861735E-001                  2.1481867261279395E+000                  9.9999999593241551E-001                  2.1476963954585382E+000                  3.1547522685186163E+004                  7.1391444678703872E+006                  6.5366378544010963E+009                  1.1500098093152628E-005                  1.1500098093152631E-005                  0.0000000000000000E+000                  1.0834581088602719E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.5417672100888219E+013 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                       dq                                   csound 
                                       1                  1.0000000000000000E+000                  3.3228779320886620E-001                  3.6416768127585479E+000                 -6.8662192980083310E+000                  4.5811853935405695E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492542451043719E+000                  9.9999999999998342E-013                  6.5671136733715190E+005 
                                       2                  9.9999999999900002E-001                  3.3228764226385593E-001                  3.6417441098850061E+000                 -6.8657501005081478E+000                  4.5817230395676560E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492534981016784E+000                  1.2499999999999850E-012                  6.5678560069899377E+005 
                                       3                  9.9999999999775002E-001                  3.3228745378610652E-001                  3.6418189712954092E+000                 -6.8652296423138992E+000                  4.5823196454801955E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492525653558316E+000                  1.2499999999999846E-012                  6.5686823744734889E+005 
                                       4                  9.9999999999650002E-001                  3.3228726553384630E-001                  3.6419313877901498E+000                 -6.8644506233564080E+000                  4.5832130219949194E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492516337262981E+000                  2.4999999999999712E-012                  6.5699242849262117E+005 
                                       5                  9.9999999999400013E-001                  3.3228688970335057E-001                  3.6421567276864115E+000                 -6.8628986251610407E+000                  4.5849942867791667E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492497738040770E+000                  4.9999999999999423E-012                  6.5724174587723613E+005 
                                       6                  9.9999999998899991E-001                  3.3228614072079632E-001                  3.6426848378397692E+000                 -6.8593079952903331E+000                  4.5891224060880278E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492460672195719E+000                  1.2499999999999713E-011                  6.5782784752153209E+005 
                                       7                  9.9999999997650002E-001                  3.3228428366483703E-001                  3.6434480472911872E+000                 -6.8542551059601937E+000                  4.5949525712816293E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492368769999168E+000                  1.2499999999999708E-011                  6.5868026500447991E+005 
                                       8                  9.9999999996400002E-001                  3.3228244806656637E-001                  3.6446051257363754E+000                 -6.8468331696884581E+000                  4.6035537888583660E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492277930089343E+000                  2.4999999999999452E-011                  6.5998124849555909E+005 
                                       9                  9.9999999993900002E-001                  3.3227883900852356E-001                  3.6469687351964337E+000                 -6.8325363066190778E+000                  4.6202620004255071E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1492099326493261E+000                  4.9999999999998826E-011                  6.6266720295793505E+005 
                                      10                  9.9999999988900001E-001                  3.3227185438681572E-001                  3.6506618710266250E+000                 -6.8123894768593001E+000                  4.6441790946228982E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1491753678591561E+000                  6.2499999999998931E-011                  6.6692175959773979E+005 
                                      11                  9.9999999982650001E-001                  3.3226351893677253E-001                  3.6549544995059540E+000                 -6.7916515588499395E+000                  4.6692965885186641E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1491341189537598E+000                  6.2499999999998957E-011                  6.7190360168466810E+005 
                                      12                  9.9999999976400000E-001                  3.3225557171085590E-001                  3.6616247574152139E+000                 -6.7632962706830799E+000                  4.7044452102813059E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1490947919560441E+000                  1.2499999999999791E-010                  6.7960590857933310E+005 
                                      13                  9.9999999963899999E-001                  3.3224068068822743E-001                  3.6757207488314285E+000                 -6.7148378067787862E+000                  4.7672188429465132E+000                  7.0623231939322795E-001                  2.7599649460838227E-001                  1.7771185998389782E-002                  2.1490211053865069E+000                  2.4999999999999593E-010                  6.9551141657237895E+005 
                                      14                  9.9999999938899997E-001                  3.3221403920783460E-001                  3.6976029349448694E+000                 -6.6627910722411716E+000                  4.8389114583372539E+000                  7.0067379781049544E-001                  2.7910522440240521E-001                  2.0220977787099415E-002                  2.1488892792869607E+000                  2.4999999999999624E-010                  7.1712908071271121E+005 
                                      15                  9.9999999913899995E-001                  3.3219040249730442E-001                  3.7207509914656307E+000                 -6.6246386726366540E+000                  4.9004415363139984E+000                  7.0067371637982667E-001                  2.7910526994436125E-001                  2.0221013675812083E-002                  2.1487723280159035E+000                  2.4999999999999624E-010                  7.4023430401109904E+005 
                                      16                  9.9999999888900004E-001                  3.3216875027035669E-001                  3.7388791223884534E+000                 -6.5985983705367968E+000                  4.9447273393725313E+000                  7.0067371637887921E-001                  2.7910526994489121E-001                  2.0221013676229527E-002                  2.1486652012890670E+000                  1.5624999999999809E-010                  7.5717165589846123E+005 
                                      17                  9.9999999873274992E-001                  3.3215600368424597E-001                  3.7526595797221116E+000                 -6.5812139389289364E+000                  4.9759668361547034E+000                  7.0067371637851972E-001                  2.7910526994509233E-001                  2.0221013676387956E-002                  2.1486021386777878E+000                  1.5624999999999809E-010                  7.6947295469758078E+005 
                                      18                  9.9999999857649979E-001                  3.3214375619847214E-001                  3.7669810460057285E+000                 -6.5664618557119940E+000                  5.0051124102163493E+000                  7.0067371637839493E-001                  2.7910526994516205E-001                  2.0221013676443023E-002                  2.1485415470650127E+000                  1.5624999999999809E-010                  7.8171620651574619E+005 
                                      19                  9.9999999842024989E-001                  3.3213191676310733E-001                  3.7822746737657047E+000                 -6.5545128552277623E+000                  5.0324273123755603E+000                  7.0067371637831499E-001                  2.7910526994520679E-001                  2.0221013676478217E-002                  2.1484829758118464E+000                  1.5624999999999809E-010                  7.9407737277162261E+005 
                                      20                  9.9999999826399988E-001                  3.3212039770343316E-001                  3.7981668655980871E+000                 -6.5447972524665143E+000                  5.0581280802937298E+000                  7.0067371637827691E-001                  2.7910526994522811E-001                  2.0221013676494981E-002                  2.1484259910320911E+000                  1.5624999999999809E-010                  8.0597203570632171E+005 
                                      21                  9.9999999810774987E-001                  3.3210913258915703E-001                  3.8138146928177661E+000                 -6.5362825315040443E+000                  5.0823949748196053E+000                  7.0067371637824805E-001                  2.7910526994524415E-001                  2.0221013676507749E-002                  2.1483702639818425E+000                  1.5624999999999809E-010                  8.1650266734865448E+005 
                                      22                  9.9999999795149985E-001                  3.3209808533490887E-001                  3.8357733995557672E+000                 -6.5244211046893739E+000                  5.1164313553183352E+000                  7.0067371637821285E-001                  2.7910526994526386E-001                  2.0221013676523292E-002                  2.1483156160605397E+000                  3.1249999999999618E-010                  8.2894099509177427E+005 
                                      23                  9.9999999763899983E-001                  3.3207658368723836E-001                  3.8605931929712423E+000                 -6.5080422878897828E+000                  5.1580315117649169E+000                  7.0067371637817555E-001                  2.7910526994528478E-001                  2.0221013676539723E-002                  2.1482092569334297E+000                  3.1249999999999618E-010                  8.3950462236166990E+005 
                                      24                  9.9999999732649980E-001                  3.3205587482494747E-001                  3.8810888949799431E+000                 -6.4911232061033290E+000                  5.1959998234807756E+000                  7.0067371637813924E-001                  2.7910526994530505E-001                  2.0221013676555710E-002                  2.1481068243424390E+000                  3.1249999999999618E-010                  8.4590165140957478E+005 
                                      25                  9.9999999701399978E-001                  3.3203595442276690E-001                  3.8980665518605284E+000                 -6.4738573474991483E+000                  5.2309201241060315E+000                  7.0067371637810283E-001                  2.7910526994532536E-001                  2.0221013676571808E-002                  2.1480082963337157E+000                  3.1249999999999618E-010                  8.5036342381063406E+005 
                                      26                  9.9999999670149986E-001                  3.3201680785892623E-001                  3.9122816235197457E+000                 -6.4565217803180275E+000                  5.2632458498887669E+000                  7.0067371637806575E-001                  2.7910526994534618E-001                  2.0221013676588129E-002                  2.1479136000547419E+000                  3.1249999999999618E-010                  8.5418000454903673E+005 
                                      27                  9.9999999638899961E-001                  3.3199840812272885E-001                  3.9243419157983728E+000                 -6.4393326761350620E+000                  5.2933361992734502E+000                  7.0067371637802778E-001                  2.7910526994536744E-001                  2.0221013676604782E-002                  2.1478226014165340E+000                  3.1249999999999618E-010                  8.5786924468152761E+005 
                                      28                  9.9999999607649970E-001                  3.3198072020849384E-001                  3.9347133384041069E+000                 -6.4224389894241005E+000                  5.3214805669101057E+000                  7.0067371637798881E-001                  2.7910526994538915E-001                  2.0221013676622102E-002                  2.1477351268343732E+000                  3.1249999999999618E-010                  8.6159645186350401E+005 
