                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                time_step                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                            cz_bot_radius                            cz_top_radius                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he3                              surface_he4                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                             elapsed_time 
                                       1                                      350                  1.6175236809197327E+006                  1.7834958091973272E+005                  5.2512720931839807E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999999909707005E-001                  2.0626405398225671E+000                  4.8017522713274486E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0627350573713676E+000                  4.8017522713274486E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0626405398225671E+000                 -4.6114727662154653E+000                 -1.6473574587092845E+001                 -8.7229177361678751E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6478689636368404E+000                  1.7400966237052640E-001                  3.1452574036420916E-001                  3.8088378726847067E+000                 -1.7592565027053664E+000                 -1.5861047730872418E-009                  6.5767820600252147E+000                 -2.5806083696530932E-003                  1.4699280199238064E+001                 -2.5806083696530932E-003                  6.5767820600252147E+000                  6.1981800995876801E-001                  8.5033846426602266E-001                  1.2958661539532597E+000                  7.0067371637476006E-001                  2.7907735943191048E-001                  3.4379075956966817E-003                  9.4388501581244202E-003                  7.0100108231317948E-001                  2.7892161359249682E-005                  2.7889352692361996E-001                  7.0067371637868203E-001                  2.7907735942970674E-001                                        0                                        0                                        9                  1.5900000000000000E-001 
                                      10                                     1335                  4.8017565436087763E+006                  5.5993176771185081E+005                  5.7481351078782286E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.4541637252708763E+000                  5.1867232542154473E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4541957932315472E+000                  4.5095666714016391E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1867232542154473E-001                  1.4541637252708763E+000                 -3.7909771969160331E+000                 -1.2181055721511285E+001                 -7.5827375785295004E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6362042885528765E+000                 -1.7645475077089923E-001                  1.6262288396142349E-001                  4.1126435854902779E+000                 -1.6941974638189781E+000                 -3.3831007384901061E-010                  6.7063658958296104E+000                  5.0681460288948843E-001                  1.5338281401096118E+001                  5.0681460288948843E-001                  6.7063658958296104E+000                  6.1976757328527876E-001                  8.5033776385187587E-001                  1.2958679542827016E+000                  7.0067229816027188E-001                  2.7907867097393274E-001                  3.4379194045669336E-003                  9.4388825796485123E-003                  7.0067383279618234E-001                  2.7912549857712045E-005                  2.7907725898415875E-001                  7.0067371016368896E-001                  2.7907737259544668E-001                                        0                                        0                                       14                  4.1260000000000003E+000 
                                      20                                     1381                  1.7731245270928025E+007                  2.2318755345080234E+006                  6.3486699715453057E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0669928465962906E+000                  5.9829499386979268E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0670256418393294E+000                  5.7111596713104607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9829499386979268E-001                  1.0669928465962906E+000                 -2.0901054105212062E+000                 -6.8468779613427015E+000                 -6.1992759133305377E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6689519508858783E+000                 -3.1435437666848010E-001                  2.8177746346630478E-002                  4.3815338607198644E+000                 -1.6989950883788154E+000                 -3.4705778143131567E-011                  6.8883461053565913E+000                  1.3634656552340390E+000                  1.6378488161591388E+001                  1.3634656552340390E+000                  6.8883461053565913E+000                  6.1990015908968599E-001                  8.5032895638846673E-001                  1.2958931717506712E+000                  7.0065128265872545E-001                  2.7908892888641551E-001                  3.4380071455207546E-003                  9.4391316779816724E-003                  7.0068063482608023E-001                  2.7922843501643585E-005                  2.7907090029630960E-001                  7.0067267046070547E-001                  2.7907737353098727E-001                                        0                                        0                                        8                  8.4039999999999999E+000 
                                      30                                     1595                  3.8250994980631687E+007                  3.0426524208488469E+006                  6.4832523433114790E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  4.3737306264728722E-002                  9.4621884453168562E-002                  1.1154565869620988E-003                  9.1265805346858353E-001                  6.5477728958258075E-001                  1.0489758991182968E-001                  1.1154565869620988E-003                  9.1268893610403112E-001                  6.3982040692612407E-001                  0.0000000000000000E+000                  9.4621884453168562E-002                 -1.9615063672935351E-001                 -1.2420045460131843E+000                 -4.7313775048558945E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548325101929745E+000                 -1.0652986103261668E-001                 -3.9671114449630090E-002                  4.5172315823123856E+000                 -1.7067447193863947E+000                 -3.2466479442133933E-011                  7.1339310335151431E+000                  1.8992606381662569E+000                  1.7162720784654599E+001                  1.8992606381662569E+000                  7.1339310335151431E+000                  6.2001243310064835E-001                  8.5002502483288045E-001                  1.2966621466203809E+000                  7.0006054888267533E-001                  2.7957668195360130E-001                  2.8569216533019582E-003                  9.4399266968479712E-003                  7.0075056464931140E-001                  2.7918449393276307E-005                  2.7900496568608935E-001                  7.0058470301117082E-001                  2.7911934864043680E-001                                        0                                        0                                        4                  1.1903000000000000E+001 
                                      32                                     1629                  4.7399422413049698E+007                  5.4155311160428431E+006                  6.7336410555052941E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.2708664165165184E-002                  1.0830248901520224E-001                  1.1237131825482143E-003                  8.7732381170877094E-001                  6.3731192250950208E-001                  1.2033320646929768E-001                  1.1237131825482143E-003                  8.7734915178005701E-001                  6.2322653379719917E-001                  0.0000000000000000E+000                  1.0830248901520224E-001                 -1.9512496035882046E-001                 -1.2059227827562462E+000                 -4.7303940195831252E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505099581135215E+000                 -1.5811756020241674E-001                 -5.6819859875625010E-002                  4.5515290731643754E+000                 -1.7184436024070564E+000                 -6.0137354092645941E-012                  7.1344743697253845E+000                  1.8896522295262024E+000                  1.7153420643854449E+001                  1.8896522295262024E+000                  7.1344743697253845E+000                  6.2020951968460292E-001                  8.4981680781802116E-001                  1.2972052602414601E+000                  6.9965088012967058E-001                  2.7992017319753759E-001                  2.4345343304898828E-003                  9.4403597203766270E-003                  7.0080833747904148E-001                  2.7913091241153971E-005                  2.7895072703020690E-001                  7.0050902256231784E-001                  2.7916984907512082E-001                                        0                                        0                                        4                  1.2580000000000000E+001 
                                      40                                     1786                  1.2738281815444666E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  3.7352796874613223E-002                  8.8123112085655542E-002                  1.1098254867196050E-003                  8.8070110956602676E-001                  6.3448530668114589E-001                  9.7571545890788203E-002                  1.1098254867196050E-003                  8.8072708589492843E-001                  6.2015134256586024E-001                  0.0000000000000000E+000                  8.8123112085655542E-002                 -1.6325328508380096E-001                 -1.7336566789236523E+000                 -4.7338504050569099E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7515181617609663E+000                 -1.5075111000618133E-001                 -5.5153042072396574E-002                  4.5481954375579186E+000                 -1.7393497272898206E+000                  1.3927519193095359E-013                  7.1329693865132402E+000                  1.9058545795819635E+000                  1.7166892422894350E+001                  1.9058545795819635E+000                  7.1329693865132402E+000                  6.2219691255747878E-001                  8.4780606765704702E-001                  1.3024960889424650E+000                  6.9560227825947152E-001                  2.8359550601913674E-001                  3.8166704762545174E-004                  9.4446287688735812E-003                  7.0127748872924278E-001                  2.7869626855050625E-005                  2.7850815556237080E-001                  6.9990472634850665E-001                  2.7964982172342562E-001                                        0                                        0                                        5                  1.5840999999999999E+001 
                                      50                                     1885                  2.2738281815444666E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  5.2834548109833464E-003                  8.8438358919818127E-001                  6.3859133240238009E-001                  4.4079352427743267E-002                  1.0993627488390674E-003                  8.8441051314177355E-001                  6.2254130140341490E-001                  4.8590613655612853E-002                  1.0993627488390674E-003                  6.3859133240238009E-001                  8.8438358919818127E-001                 -1.4822503877904622E-001                 -2.1299533783927385E+000                 -4.7303244724494760E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7523529241094629E+000                 -1.4378793865254008E-001                 -5.3340981092570253E-002                  4.5445713155982652E+000                 -1.7397446102143272E+000                  8.2454285828573561E-014                  7.1325322886279947E+000                  1.9181956176722119E+000                  1.7176861968732922E+001                  1.9181956176722119E+000                  7.1325322886279947E+000                  6.2515694703694324E-001                  8.4478210960111300E-001                  1.3102814467840707E+000                  6.8954833349457523E-001                  2.8958058854476432E-001                  1.4374797218842814E-005                  9.4501028967127684E-003                  7.0187240319615984E-001                  2.7814316295211056E-005                  2.7794669736125638E-001                  6.9917146520395546E-001                  2.8030794455906982E-001                                        0                                        0                                        4                  2.0222999999999999E+001 
                                      60                                     1931                  3.2738281815444666E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8697134215635587E-001                  6.3981715041601173E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8699844776717696E-001                  6.2367930434968277E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3981715041601173E-001                  8.8697134215635587E-001                 -1.4377207269171158E-001                 -2.2229651308054694E+000                 -4.7222459616726887E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526009028515097E+000                 -1.4025834122948827E-001                 -5.2072139865137826E-002                  4.5420336331434008E+000                 -1.7402486806544564E+000                  6.9020815619929855E-014                  7.1330970034063261E+000                  1.9234671338124383E+000                  1.7180237595543890E+001                  1.9234671338124383E+000                  7.1330970034063261E+000                  6.2877940240105845E-001                  8.4111020425156224E-001                  1.3198101985400876E+000                  6.8220612806377168E-001                  2.9691424399959276E-001                  9.2533552596915675E-006                  9.4549951087251564E-003                  7.0246125775188895E-001                  2.7759581073307129E-005                  2.7739113660989401E-001                  6.9844253281131019E-001                  2.8098288982107983E-001                                        0                                        0                                        4                  2.4832999999999998E+001 
                                      70                                     1956                  4.2738281815444666E+008                  1.0000000000000000E+007                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.8929509331472611E-001                  6.4086716549841982E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8932238369807426E-001                  6.2632901742607727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4086716549841982E-001                  8.8929509331472611E-001                 -1.4005805847353608E-001                 -2.2854593431071448E+000                 -4.7132119703113105E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528383743633920E+000                 -1.3703596567086651E-001                 -5.0935895109591726E-002                  4.5397611436323082E+000                 -1.7407808507449603E+000                  6.3995996361625142E-014                  7.1341760363407394E+000                  1.9282794283789992E+000                  1.7183585897659544E+001                  1.9282794283789992E+000                  7.1341760363407394E+000                  6.3253600290326850E-001                  8.3735625163571004E-001                  1.3296969038509352E+000                  6.7469863534026520E-001                  3.0440773842701824E-001                  9.1405273327305664E-006                  9.4595927739760995E-003                  7.0305332934950049E-001                  2.7704487788570381E-005                  2.7683255305415999E-001                  6.9771457884919208E-001                  2.8166726857827740E-001                                        0                                        0                                        5                  2.9478000000000002E+001 
