                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                      10                  9.9999999999831068E-001                 -2.2132062563710933E-002                  3.7610988436507733E+000                 -6.6005017372713981E+000                  4.9768266600647149E+000                  7.2825218467704189E-001                  2.5420858013165165E-001                  1.7539235191306402E-002 
                                      11                  9.9999999999829692E-001                 -2.2132075511293002E-002                  3.7611163169330339E+000                 -6.5962290253589462E+000                  4.9768954371969860E+000                  7.1827502819946853E-001                  2.6250546789545537E-001                  1.9219503905076096E-002 
                                      12                  9.9999999999828326E-001                 -2.2132088332117709E-002                  3.7611342505358953E+000                 -6.5961782551560972E+000                  4.9769642034472446E+000                  7.1827502819825229E-001                  2.6250546789646700E-001                  1.9219503905280710E-002 
                                      13                  9.9999999999826961E-001                 -2.2132101151445743E-002                  3.7611521870556692E+000                 -6.5961274987513896E+000                  4.9770329588188913E+000                  7.1827502819588251E-001                  2.6250546789843765E-001                  1.9219503905679836E-002 
                                      14                  9.9999999999825606E-001                 -2.2132113969275630E-002                  3.7611790959357867E+000                 -6.5960513886351109E+000                  4.9771360714834305E+000                  7.1827502819063771E-001                  2.6250546790279905E-001                  1.9219503906563240E-002 
                                      15                  9.9999999999822864E-001                 -2.2132139600447055E-002                  3.7612329306718304E+000                 -6.5958992587495588E+000                  4.9773422234454410E+000                  7.1827502817372302E-001                  2.6250546791686508E-001                  1.9219503909411850E-002 
                                      16                  9.9999999999817391E-001                 -2.2132190844850311E-002                  3.7613047586283757E+000                 -6.5956966193001474E+000                  4.9776169407244311E+000                  7.1827502813572108E-001                  2.6250546794846724E-001                  1.9219503915811620E-002 
                                      17                  9.9999999999811928E-001                 -2.2132242065369075E-002                  3.7614125665150078E+000                 -6.5953930514206043E+000                  4.9780286912832530E+000                  7.1827502805864007E-001                  2.6250546801256669E-001                  1.9219503928793236E-002 
                                      18                  9.9999999999800981E-001                 -2.2132344434875110E-002                  3.7616284561872981E+000                 -6.5947873582793246E+000                  4.9788510238921964E+000                  7.1827502784037411E-001                  2.6250546819407417E-001                  1.9219503965551721E-002 
                                      19                  9.9999999999779099E-001                 -2.2132548888765632E-002                  3.7619254647507248E+000                 -6.5939596631700592E+000                  4.9799767581638434E+000                  7.1827502743490212E-001                  2.6250546853126000E-001                  1.9219504033837875E-002 
                                      20                  9.9999999999755962E-001                 -2.2132764796720304E-002                  3.7623789412113005E+000                 -6.5927060508011026E+000                  4.9816854178887535E+000                  7.1827502675343891E-001                  2.6250546909795697E-001                  1.9219504148604072E-002 
                                      21                  9.9999999999710554E-001                 -2.2133187193495461E-002                  3.7633044284754438E+000                 -6.5901868301890092E+000                  4.9851333275582341E+000                  7.1827502545603994E-001                  2.6250547017685905E-001                  1.9219504367101070E-002 
                                      22                  9.9999999999616807E-001                 -2.2134054198465102E-002                  3.7646732587488758E+000                 -6.5865703121260841E+000                  4.9901234274552646E+000                  7.1827502434672019E-001                  2.6250547109935635E-001                  1.9219504553923406E-002 
                                      23                  9.9999999999507183E-001                 -2.2135059561689690E-002                  3.7667388532264261E+000                 -6.5813194500180092E+000                  4.9974471231442585E+000                  7.1827502366113494E-001                  2.6250547166948113E-001                  1.9219504669383936E-002 
                                      24                  9.9999999999314071E-001                 -2.2136809434195579E-002                  3.7692419621454221E+000                 -6.5753465443428709E+000                  5.0059321613563119E+000                  7.1827502352515193E-001                  2.6250547178256317E-001                  1.9219504692284950E-002 
                                      25                  9.9999999999150013E-001                 -2.2138275762156046E-002                  3.7712025839411631E+000                 -6.5709288846417682E+000                  5.0123177515780073E+000                  7.1827502350435424E-001                  2.6250547179985806E-001                  1.9219504695787704E-002 
                                      26                  9.9999999999040634E-001                 -2.2139243428972857E-002                  3.7727950667460921E+000                 -6.5674857163201077E+000                  5.0173595177286572E+000                  7.1827502349879147E-001                  2.6250547180448397E-001                  1.9219504696724510E-002 
                                      27                  9.9999999998931255E-001                 -2.2140203460667647E-002                  3.7752205633304876E+000                 -6.5624662390410675E+000                  5.0248141581734949E+000                  7.1827502349602734E-001                  2.6250547180678252E-001                  1.9219504697190137E-002 
                                      28                  9.9999999998712508E-001                 -2.2142101478887802E-002                  3.7785679176652693E+000                 -6.5560831086918512E+000                  5.0345588827435677E+000                  7.1827502349562800E-001                  2.6250547180711459E-001                  1.9219504697257417E-002 
                                      29                  9.9999999998493760E-001                 -2.2143971828952946E-002                  3.7811690181988769E+000                 -6.5515283194907719E+000                  5.0417266885287191E+000                  7.1827502349559558E-001                  2.6250547180714151E-001                  1.9219504697262968E-002 
                                      30                  9.9999999998384381E-001                 -2.2144897256253397E-002                  3.7829325354067902E+000                 -6.5485866597073734E+000                  5.0464403753366618E+000                  7.1827502349558248E-001                  2.6250547180715250E-001                  1.9219504697264966E-002 
                                      31                  9.9999999998275013E-001                 -2.2145816442282910E-002                  3.7857526717747265E+000                 -6.5441156321971725E+000                  5.0537458172535921E+000                  7.1827502349556838E-001                  2.6250547180716427E-001                  1.9219504697267409E-002 
                                      32                  9.9999999998040623E-001                 -2.2147765972224086E-002                  3.7897672898635721E+000                 -6.5383837759638288E+000                  5.0635139608965734E+000                  7.1827502349556061E-001                  2.6250547180717065E-001                  1.9219504697268741E-002 
                                      33                  9.9999999997806255E-001                 -2.2149689966891199E-002                  3.7929160783570275E+000                 -6.5343657797649026E+000                  5.0706986631624993E+000                  7.1827502349554329E-001                  2.6250547180718492E-001                  1.9219504697271850E-002 
                                      34                  9.9999999997689060E-001                 -2.2150643114553017E-002                  3.7950611771868896E+000                 -6.5317987891336484E+000                  5.0754233112389695E+000                  7.1827502349552530E-001                  2.6250547180720013E-001                  1.9219504697274514E-002 
                                      35                  9.9999999997571876E-001                 -2.2151590651271574E-002                  3.7972581341327145E+000                 -6.5293350372319257E+000                  5.0800971535482295E+000                  7.1827502349550598E-001                  2.6250547180721606E-001                  1.9219504697277956E-002 
                                      36                  9.9999999997454680E-001                 -2.2152532833980856E-002                  3.7995100901558212E+000                 -6.5269766073843751E+000                  5.0847212713420156E+000                  7.1827502349548578E-001                  2.6250547180723283E-001                  1.9219504697281398E-002 
                                      37                  9.9999999997337508E-001                 -2.2153469920134589E-002                  3.8018204015447532E+000                 -6.5247258716799417E+000                  5.0892967117243488E+000                  7.1827502349546446E-001                  2.6250547180725059E-001                  1.9219504697284950E-002 
                                      38                  9.9999999997220324E-001                 -2.2154402168407059E-002                  3.8041924061582271E+000                 -6.5225853111306931E+000                  5.0938244890748337E+000                  7.1827502349544237E-001                  2.6250547180726902E-001                  1.9219504697288614E-002 
                                      39                  9.9999999997103139E-001                 -2.2155329839058695E-002                  3.8066290841343320E+000                 -6.5205571028753386E+000                  5.0983055863986193E+000                  7.1827502349541905E-001                  2.6250547180728834E-001                  1.9219504697292611E-002 
                                      40                  9.9999999996985955E-001                 -2.2156253193379067E-002                  3.8091328530162167E+000                 -6.5186428454302927E+000                  5.1027409566074464E+000                  7.1827502349539507E-001                  2.6250547180730843E-001                  1.9219504697296497E-002 
                                      41                  9.9999999996868771E-001                 -2.2157172492599114E-002                  3.8117054202391647E+000                 -6.5168433746436598E+000                  5.1071315237359496E+000                  7.1827502349536987E-001                  2.6250547180732953E-001                  1.9219504697300605E-002 
                                      42                  9.9999999996751587E-001                 -2.2158087996446849E-002                  3.8143476210857483E+000                 -6.5151586093437599E+000                  5.1114781840969998E+000                  7.1827502349534356E-001                  2.6250547180735123E-001                  1.9219504697305156E-002 
                                      43                  9.9999999996634403E-001                 -2.2158999961400985E-002                  3.8170592540274355E+000                 -6.5135875240289201E+000                  5.1157818073798573E+000                  7.1827502349531647E-001                  2.6250547180737394E-001                  1.9219504697309597E-002 
                                      44                  9.9999999996517230E-001                 -2.2159908638944330E-002                  3.8198389326392266E+000                 -6.5121280684044507E+000                  5.1200432376943548E+000                  7.1827502349528805E-001                  2.6250547180739731E-001                  1.9219504697314704E-002 
                                      45                  9.9999999996400035E-001                 -2.2160814273657979E-002                  3.8231566214698032E+000                 -6.5105545462250207E+000                  5.1249626677864368E+000                  7.1827502349525885E-001                  2.6250547180742162E-001                  1.9219504697319589E-002 
                                      46                  9.9999999996243794E-001                 -2.2162017428265502E-002                  3.8260855382941479E+000                 -6.5093376415292754E+000                  5.1291354657105082E+000                  7.1827502349521322E-001                  2.6250547180745964E-001                  1.9219504697327139E-002 
                                      47                  9.9999999996165656E-001                 -2.2162617326027898E-002                  3.8280601938517460E+000                 -6.5085720568334064E+000                  5.1318952373619737E+000                  7.1827502349516636E-001                  2.6250547180749861E-001                  1.9219504697335021E-002 
                                      48                  9.9999999996087530E-001                 -2.2163216169689328E-002                  3.8300573451745805E+000                 -6.5078478247807929E+000                  5.1346375975023149E+000                  7.1827502349511851E-001                  2.6250547180753836E-001                  1.9219504697343126E-002 
                                      49                  9.9999999996009403E-001                 -2.2163814018018230E-002                  3.8320748215308842E+000                 -6.5071626112479368E+000                  5.1373627645240250E+000                  7.1827502349506989E-001                  2.6250547180757888E-001                  1.9219504697351231E-002 
                                      50                  9.9999999995931277E-001                 -2.2164410926289811E-002                  3.8341102659567854E+000                 -6.5065138136251983E+000                  5.1400709527373074E+000                  7.1827502349502004E-001                  2.6250547180762029E-001                  1.9219504697359668E-002 
                                      51                  9.9999999995853150E-001                 -2.2165006945956096E-002                  3.8361611708139915E+000                 -6.5058986138407366E+000                  5.1427623724711378E+000                  7.1827502349496919E-001                  2.6250547180766248E-001                  1.9219504697368328E-002 
                                      52                  9.9999999995775035E-001                 -2.2165602124375450E-002                  3.8392534343772731E+000                 -6.5050249130043323E+000                  5.1467685062755457E+000                  7.1827502349491756E-001                  2.6250547180770556E-001                  1.9219504697376877E-002 
                                      53                  9.9999999995618771E-001                 -2.2166790096216357E-002                  3.8434171470622669E+000                 -6.5039614185489238E+000                  5.1520532309976153E+000                  7.1827502349489059E-001                  2.6250547180772793E-001                  1.9219504697381540E-002 
                                      54                  9.9999999995462518E-001                 -2.2167975172238955E-002                  3.8465528857943228E+000                 -6.5032215663480466E+000                  5.1559750388465631E+000                  7.1827502349483474E-001                  2.6250547180777434E-001                  1.9219504697390866E-002 
                                      55                  9.9999999995384392E-001                 -2.2168566705307625E-002                  3.8486398955538736E+000                 -6.5027460688419927E+000                  5.1585700536322356E+000                  7.1827502349477812E-001                  2.6250547180782152E-001                  1.9219504697400414E-002 
                                      56                  9.9999999995306277E-001                 -2.2169157593488056E-002                  3.8517617273440536E+000                 -6.5020560414677044E+000                  5.1624337529044988E+000                  7.1827502349472039E-001                  2.6250547180786954E-001                  1.9219504697410073E-002 
                                      57                  9.9999999995150013E-001                 -2.2170337500899064E-002                  3.8559007383100434E+000                 -6.5011718445717923E+000                  5.1675325118615838E+000                  7.1827502349469041E-001                  2.6250547180789446E-001                  1.9219504697415069E-002 
                                      58                  9.9999999994993760E-001                 -2.2171515018123356E-002                  3.8599924124483698E+000                 -6.5003067242882322E+000                  5.1725721580345096E+000                  7.1827502349465944E-001                  2.6250547180792011E-001                  1.9219504697420398E-002 
                                      59                  9.9999999994837496E-001                 -2.2172690201601147E-002                  3.8640208104206373E+000                 -6.4994428457147810E+000                  5.1775540468977859E+000                  7.1827502349462768E-001                  2.6250547180794664E-001                  1.9219504697425727E-002 
                                      60                  9.9999999994681255E-001                 -2.2173863059292327E-002                  3.8669879185512497E+000                 -6.4987820808423598E+000                  5.1812533546260902E+000                  7.1827502349456196E-001                  2.6250547180800132E-001                  1.9219504697436718E-002 
                                      61                  9.9999999994603128E-001                 -2.2174448600139670E-002                  3.8689424956479894E+000                 -6.4983377431316045E+000                  5.1837021822339562E+000                  7.1827502349449501E-001                  2.6250547180805678E-001                  1.9219504697448153E-002 
                                      62                  9.9999999994525002E-001                 -2.2175033544579011E-002                  3.8718375747257303E+000                 -6.4976637973787001E+000                  5.1873497461835054E+000                  7.1827502349442718E-001                  2.6250547180811307E-001                  1.9219504697459699E-002 
                                      63                  9.9999999994368738E-001                 -2.2176201626479267E-002                  3.8756065506588584E+000                 -6.4967275364795238E+000                  5.1921660452131135E+000                  7.1827502349439243E-001                  2.6250547180814210E-001                  1.9219504697465473E-002 
                                      64                  9.9999999994212496E-001                 -2.2177367202311563E-002                  3.8792743776394731E+000                 -6.4957497813943581E+000                  5.1969295679560430E+000                  7.1827502349435657E-001                  2.6250547180817191E-001                  1.9219504697471468E-002 
                                      65                  9.9999999994056243E-001                 -2.2178530166316164E-002                  3.8828376371343674E+000                 -6.4947248110639286E+000                  5.2016414589516140E+000                  7.1827502349431993E-001                  2.6250547180820266E-001                  1.9219504697477463E-002 
                                      66                  9.9999999993899980E-001                 -2.2179690398175828E-002                  3.8862948765135918E+000                 -6.4936491864563877E+000                  5.2063028258989128E+000                  7.1827502349428185E-001                  2.6250547180823403E-001                  1.9219504697484124E-002 
                                      67                  9.9999999993743738E-001                 -2.2180847769287925E-002                  3.8896462045227591E+000                 -6.4925218127855864E+000                  5.2109147412205212E+000                  7.1827502349424310E-001                  2.6250547180826639E-001                  1.9219504697490564E-002 
                                      68                  9.9999999993587485E-001                 -2.2182002149124001E-002                  3.8928928853989309E+000                 -6.4913431873315366E+000                  5.2154782435444185E+000                  7.1827502349420336E-001                  2.6250547180829953E-001                  1.9219504697497114E-002 
                                      69                  9.9999999993431221E-001                 -2.2183153409521223E-002                  3.8960370170071119E+000                 -6.4901147670719759E+000                  5.2199943391091459E+000                  7.1827502349416239E-001                  2.6250547180833350E-001                  1.9219504697504108E-002 
                                      70                  9.9999999993274979E-001                 -2.2184301427247824E-002                  3.8990812871496714E+000                 -6.4888384422194685E+000                  5.2244640030967293E+000                  7.1827502349412042E-001                  2.6250547180836831E-001                  1.9219504697511214E-002 
                                      71                  9.9999999993118727E-001                 -2.2185446085143272E-002                  3.9020287908309013E+000                 -6.4875161176512757E+000                  5.2288881808978074E+000                  7.1827502349407779E-001                  2.6250547180840395E-001                  1.9219504697518319E-002 
                                      72                  9.9999999992962463E-001                 -2.2186587272135665E-002                  3.9048828919254159E+000                 -6.4861494287885106E+000                  5.2332677893130235E+000                  7.1827502349403372E-001                  2.6250547180844042E-001                  1.9219504697525869E-002 
                                      73                  9.9999999992806221E-001                 -2.2187724882503850E-002                  3.9076471117505851E+000                 -6.4847401078664193E+000                  5.2376037176944275E+000                  7.1827502349398897E-001                  2.6250547180847777E-001                  1.9219504697533196E-002 
                                      74                  9.9999999992649968E-001                 -2.2188858816113568E-002                  3.9103250351496159E+000                 -6.4832903401369233E+000                  5.2418968290304431E+000                  7.1827502349394312E-001                  2.6250547180851591E-001                  1.9219504697540968E-002 
                                      75                  9.9999999992493704E-001                 -2.2189988979559327E-002                  3.9129202367192151E+000                 -6.4818027080868417E+000                  5.2461479609778570E+000                  7.1827502349389638E-001                  2.6250547180855488E-001                  1.9219504697548739E-002 
                                      76                  9.9999999992337463E-001                 -2.2191115287147047E-002                  3.9154362287817790E+000                 -6.4802800249038679E+000                  5.2503579268438321E+000                  7.1827502349384853E-001                  2.6250547180859468E-001                  1.9219504697556733E-002 
                                      77                  9.9999999992181210E-001                 -2.2192237661408216E-002                  3.9172677012845951E+000                 -6.4791106892249468E+000                  5.2534888660498824E+000                  7.1827502349375083E-001                  2.6250547180867584E-001                  1.9219504697573386E-002 
                                      78                  9.9999999992103084E-001                 -2.2192797342830164E-002                  3.9184695101895635E+000                 -6.4783257619197254E+000                  5.2555636995702679E+000                  7.1827502349365191E-001                  2.6250547180875783E-001                  1.9219504697590262E-002 
                                      79                  9.9999999992024946E-001                 -2.2193356015775413E-002                  3.9202441141979740E+000                 -6.4771407946268900E+000                  5.2586574973859657E+000                  7.1827502349355243E-001                  2.6250547180884076E-001                  1.9219504697606804E-002 
                                      80                  9.9999999991868704E-001                 -2.2194470323596196E-002                  3.9225425026357859E+000                 -6.4755294743058700E+000                  5.2627486151133693E+000                  7.1827502349350159E-001                  2.6250547180888301E-001                  1.9219504697615353E-002 
                                      81                  9.9999999991712452E-001                 -2.2195580513302060E-002                  3.9258862825767964E+000                 -6.4730877404911942E+000                  5.2688139880316252E+000                  7.1827502349344985E-001                  2.6250547180892614E-001                  1.9219504697624012E-002 
                                      82                  9.9999999991399968E-001                 -2.2197788469401826E-002                  3.9290523250207054E+000                 -6.4705538588246867E+000                  5.2747959379760223E+000                  7.1827502349339600E-001                  2.6250547180897088E-001                  1.9219504697633116E-002 
                                      83                  9.9999999991243704E-001                 -2.2198886037601003E-002                  3.9311025992322826E+000                 -6.4688532104799421E+000                  5.2787386541505148E+000                  7.1827502349334105E-001                  2.6250547180901651E-001                  1.9219504697642442E-002 
                                      84                  9.9999999991087452E-001                 -2.2199979324524100E-002                  3.9340914371551627E+000                 -6.4662869401555048E+000                  5.2845864753926506E+000                  7.1827502349328520E-001                  2.6250547180906292E-001                  1.9219504697651879E-002 
                                      85                  9.9999999990774957E-001                 -2.2202153040407461E-002                  3.9378735609483471E+000                 -6.4627852299053856E+000                  5.2922632159937564E+000                  7.1827502349325634E-001                  2.6250547180908695E-001                  1.9219504697656653E-002 
                                      86                  9.9999999990462463E-001                 -2.2204309332370022E-002                  3.9405703599533322E+000                 -6.4601083489466706E+000                  5.2979331238359944E+000                  7.1827502349319661E-001                  2.6250547180913669E-001                  1.9219504697666645E-002 
                                      87                  9.9999999990306199E-001                 -2.2205380865316815E-002                  3.9423217777668205E+000                 -6.4583206044178532E+000                  5.3016723883129897E+000                  7.1827502349313588E-001                  2.6250547180918737E-001                  1.9219504697676748E-002 
                                      88                  9.9999999990149957E-001                 -2.2206448004317061E-002                  3.9448821763655628E+000                 -6.4556357232648445E+000                  5.3072216579979914E+000                  7.1827502349307393E-001                  2.6250547180923872E-001                  1.9219504697687295E-002 
                                      89                  9.9999999989837463E-001                 -2.2208569151915949E-002                  3.9481383967376069E+000                 -6.4520079236577992E+000                  5.3145122197316459E+000                  7.1827502349304195E-001                  2.6250547180926515E-001                  1.9219504697692846E-002 
                                      90                  9.9999999989524968E-001                 -2.2210672685385555E-002                  3.9504713478269329E+000                 -6.4492575500507243E+000                  5.3199010349777911E+000                  7.1827502349297623E-001                  2.6250547180931999E-001                  1.9219504697703726E-002 
                                      91                  9.9999999989368715E-001                 -2.2211717823728286E-002                  3.9527477677935763E+000                 -6.4465215629637145E+000                  5.3252238543068495E+000                  7.1827502349290939E-001                  2.6250547180937539E-001                  1.9219504697715273E-002 
                                      92                  9.9999999989056210E-001                 -2.2213794995788388E-002                  3.9558345531434536E+000                 -6.4426175641849932E+000                  5.3326547009239347E+000                  7.1827502349287498E-001                  2.6250547180940403E-001                  1.9219504697721046E-002 
                                      93                  9.9999999988704669E-001                 -2.2216110937294808E-002                  3.9591217929536797E+000                 -6.4382410914503394E+000                  5.3408121990218884E+000                  7.1827502349284345E-001                  2.6250547180943035E-001                  1.9219504697726153E-002 
                                      94                  9.9999999988314037E-001                 -2.2218658447302805E-002                  3.9615890157790257E+000                 -6.4347622841708150E+000                  5.3471459609453422E+000                  7.1827502349278460E-001                  2.6250547180947920E-001                  1.9219504697736145E-002 
                                      95                  9.9999999988118726E-001                 -2.2219922056599003E-002                  3.9631915138522289E+000                 -6.4324531770147306E+000                  5.3513177747937544E+000                  7.1827502349272498E-001                  2.6250547180952905E-001                  1.9219504697745915E-002 
                                      96                  9.9999999987923416E-001                 -2.2221178976164269E-002                  3.9647549916944755E+000                 -6.4301446343836899E+000                  5.3554499429794058E+000                  7.1827502349266381E-001                  2.6250547180957956E-001                  1.9219504697756573E-002 
                                      97                  9.9999999987728116E-001                 -2.2222429242980898E-002                  3.9670421353173024E+000                 -6.4266984098488216E+000                  5.3615754697271116E+000                  7.1827502349260230E-001                  2.6250547180963107E-001                  1.9219504697766565E-002 
                                      98                  9.9999999987337485E-001                 -2.2224910044801656E-002                  3.9699539825268024E+000                 -6.4220933916153280E+000                  5.3696108979872745E+000                  7.1827502349257033E-001                  2.6250547180965755E-001                  1.9219504697772116E-002 
                                      99                  9.9999999986946864E-001                 -2.2227364722389627E-002                  3.9720426166932681E+000                 -6.4186368357401831E+000                  5.3755415153897248E+000                  7.1827502349250438E-001                  2.6250547180971223E-001                  1.9219504697783441E-002 
                                     100                  9.9999999986751564E-001                 -2.2228582346990006E-002                  3.9734035128747007E+000                 -6.4163460580112410E+000                  5.3794507837488794E+000                  7.1827502349243777E-001                  2.6250547180976785E-001                  1.9219504697794321E-002 
                                     101                  9.9999999986556243E-001                 -2.2229793576045608E-002                  3.9753994707549185E+000                 -6.4129303894898237E+000                  5.3852495527663864E+000                  7.1827502349236982E-001                  2.6250547180982420E-001                  1.9219504697805978E-002 
                                     102                  9.9999999986165622E-001                 -2.2232197086572501E-002                  3.9779523937359671E+000                 -6.4083805500694258E+000                  5.3928629022527028E+000                  7.1827502349233507E-001                  2.6250547180985329E-001                  1.9219504697811640E-002 
                                     103                  9.9999999985775012E-001                 -2.2234575587704714E-002                  3.9804029433017161E+000                 -6.4038556928241208E+000                  5.4003452454380740E+000                  7.1827502349229910E-001                  2.6250547180988310E-001                  1.9219504697817857E-002 
                                     104                  9.9999999985384380E-001                 -2.2236929474668411E-002                  3.9827583545658860E+000                 -6.3993582658299717E+000                  5.4077010157999963E+000                  7.1827502349226224E-001                  2.6250547180991379E-001                  1.9219504697823964E-002 
                                     105                  9.9999999984993759E-001                 -2.2239259148933970E-002                  3.9850251658392870E+000                 -6.3948903816291338E+000                  5.4149344254728415E+000                  7.1827502349222427E-001                  2.6250547180994527E-001                  1.9219504697830514E-002 
                                     106                  9.9999999984603138E-001                 -2.2241565016024943E-002                  3.9872092969684370E+000                 -6.3904537615532693E+000                  5.4220494797427872E+000                  7.1827502349218542E-001                  2.6250547180997763E-001                  1.9219504697836953E-002 
                                     107                  9.9999999984212518E-001                 -2.2243847483165359E-002                  3.9893161221827458E+000                 -6.3860497940422842E+000                  5.4290499903750851E+000                  7.1827502349214556E-001                  2.6250547181001083E-001                  1.9219504697843615E-002 
                                     108                  9.9999999983821908E-001                 -2.2246106957325967E-002                  3.9913505329512060E+000                 -6.3816795975422895E+000                  5.4359395878849170E+000                  7.1827502349210448E-001                  2.6250547181004474E-001                  1.9219504697850720E-002 
                                     109                  9.9999999983431276E-001                 -2.2248343843715684E-002                  3.9933169918791562E+000                 -6.3773440695453756E+000                  5.4427217328507149E+000                  7.1827502349206263E-001                  2.6250547181007960E-001                  1.9219504697857825E-002 
                                     110                  9.9999999983040655E-001                 -2.2250558544587174E-002                  3.9952195792360774E+000                 -6.3730439252018467E+000                  5.4493997263582097E+000                  7.1827502349201977E-001                  2.6250547181011524E-001                  1.9219504697864931E-002 
                                     111                  9.9999999982650034E-001                 -2.2252751458301717E-002                  3.9970620333618361E+000                 -6.3687797279630054E+000                  5.4559767196542550E+000                  7.1827502349197603E-001                  2.6250547181015177E-001                  1.9219504697872258E-002 
                                     112                  9.9999999982259413E-001                 -2.2254922978598095E-002                  3.9988477859438949E+000                 -6.3645519140213818E+000                  5.4624557230809954E+000                  7.1827502349193117E-001                  2.6250547181018913E-001                  1.9219504697879697E-002 
                                     113                  9.9999999981868803E-001                 -2.2257073494024712E-002                  4.0005799929690466E+000                 -6.3603608119104322E+000                  5.4688396143539419E+000                  7.1827502349188532E-001                  2.6250547181022732E-001                  1.9219504697887357E-002 
