                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      80                                     1837                  1.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  2.0734459277886249E-002                  9.9999999998040612E-001                  9.6890584074660602E-001                  2.0714416135570846E-002                  7.8130214084219249E-008                  9.9999999999472999E-001                  9.6451388686458106E-001                  2.6622847777445335E-002                  7.8130214084219249E-008                 -1.4719760675807089E-001                 -4.7324044660969335E+001                 -9.8632323796963561E+000                 -1.4719760667455875E-001                 -1.5367141186475902E-001                 -1.9770551788479287E+000                 -4.7324044660969335E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7520238444845062E+000                 -1.4688346642443467E-001                 -5.4230585728603231E-002                  4.5463505248703315E+000                  1.1121158180681973E-013                  7.1329065471501902E+000                  1.9130348468999518E+000                  1.7173310243364444E+001                  1.9130348468999518E+000                  7.1329065471501902E+000                  6.2330358474257985E-001                  8.4667698385599277E-001                  1.3054089466896015E+000                  6.9333822864784045E-001                  2.8580677035148672E-001                  9.9930231494419364E-005                  9.4468256386323370E-003                  3.4305478426742311E-003                  9.4186437959561786E-003                  6.9961264342813623E-001                  2.7990790500736401E-001                                        8                                        0                                        5 
                                      90                                     1911                  2.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040623E-001                  9.6917324941899630E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999490097E-001                  9.6413748021212287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4223643757781859E-001                 -4.7274976734766014E+001                 -9.8487516891669937E+000                 -1.4223643749245571E-001                 -1.4631933167152170E-001                 -2.1710924816936839E+000                 -4.7274976734766014E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7524214911182678E+000                 -1.4233354968654394E-001                 -5.2750920627180814E-002                  4.5433911946674863E+000                  7.4759731742477329E-014                  7.1324802601530077E+000                  1.9205858741162312E+000                  1.7178219734280493E+001                  1.9205858741162312E+000                  7.1324802601530077E+000                  6.2660505668003752E-001                  8.4330797847782746E-001                  1.3140897328245917E+000                  6.8660162252213353E-001                  2.9252677622841217E-001                  9.7081575955975463E-006                  9.4521114504704622E-003                  3.4253851850041509E-003                  9.4044696069155598E-003                  6.9888156771641030E-001                  2.8057486261293735E-001                                        8                                        0                                        5 
                                     100                                     1939                  3.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.6928276694751492E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999500344E-001                  9.6508235420421840E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3889646774474312E-001                 -4.7187010825593823E+001                 -9.8237570106641279E+000                 -1.3889646765501598E-001                 -1.4229207631137172E-001                 -2.2474598565404547E+000                 -4.7187010825593823E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526592149367430E+000                 -1.3897873595459503E-001                 -5.1548961398157060E-002                  4.5409872762094396E+000                  6.6609300355730659E-014                  7.1335079466466036E+000                  1.9254207478838712E+000                  1.7181553552252762E+001                  1.9254207478838712E+000                  7.1335079466466036E+000                  6.3032484826018742E-001                  8.3955930836534909E-001                  1.3238768626653499E+000                  6.7910446877485542E-001                  3.0001028202327829E-001                  9.1721229608361402E-006                  9.4568047445169768E-003                  3.4201979687411067E-003                  9.3902279917232444E-003                  6.9815339050704173E-001                  2.8125378708678372E-001                                        8                                        0                                        5 
                                     110                                     1962                  4.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040623E-001                  9.6940735460196437E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999510603E-001                  9.6500193658812405E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3574106283929543E-001                 -4.7095424629553378E+001                 -9.7966826211440559E+000                 -1.3574106274448791E-001                 -1.3869193501407445E-001                 -2.3050495775706650E+000                 -4.7095424629553378E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528980142604356E+000                 -1.3581097716854934E-001                 -5.0442680652518591E-002                  4.5387747147181621E+000                  6.3109255259466560E-014                  7.1346142649861175E+000                  1.9302418698936066E+000                  1.7184929630281495E+001                  1.9302418698936066E+000                  7.1346142649861175E+000                  6.3410537762207275E-001                  8.3580372051622320E-001                  1.3338291243271330E+000                  6.7159379256810992E-001                  3.0750684416113688E-001                  9.1392454093614980E-006                  9.4613302731747714E-003                  3.4150386573450521E-003                  9.3760629899508306E-003                  6.9742522251863848E-001                  2.8194133125107845E-001                                        8                                        0                                        5 
                                     120                                     1967                  5.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.6954321159011203E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999520850E-001                  9.6480692907311516E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3266813878024844E-001                 -4.7002020446707817E+001                 -9.7684856343185515E+000                 -1.3266813867979454E-001                 -1.3529510019187271E-001                 -2.3523115753787711E+000                 -4.7002020446707817E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7531377182603727E+000                 -1.3273154590755015E-001                 -4.9382373021894015E-002                  4.5366540994569133E+000                  6.0994827134011662E-014                  7.1357633722197962E+000                  1.9350963239494985E+000                  1.7188358723299384E+001                  1.9350963239494985E+000                  7.1357633722197962E+000                  6.3794862677176067E-001                  8.3203960290221379E-001                  1.3439552006841311E+000                  6.6406613768555589E-001                  3.1502028605947624E-001                  9.1751838551958105E-006                  9.4656736442088520E-003                  3.4099128963375729E-003                  9.3619901015007407E-003                  6.9669547490772132E-001                  2.8263625440087348E-001                                        8                                        0                                        5 
                                     130                                     1976                  6.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040623E-001                  9.6967361171745781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999531108E-001                  9.6563002225169881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2963871646857519E-001                 -4.6907611726499027E+001                 -9.7396090350313020E+000                 -1.2963871636196125E-001                 -1.3201991884507080E-001                 -2.3918167776438217E+000                 -4.6907611726499027E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7533777714563428E+000                 -1.2969875765241393E-001                 -4.8346085286265834E-002                  4.5345815239856568E+000                  6.0216687421208839E-014                  7.1369395789228722E+000                  1.9399922813740129E+000                  1.7191832833748194E+001                  1.9399922813740129E+000                  7.1369395789228722E+000                  6.4185574891533470E-001                  8.2826614939613186E-001                  1.3542618565340412E+000                  6.5651983412858306E-001                  3.2255236442818197E-001                  9.2272242185262005E-006                  9.4698204996493812E-003                  3.4047950493728651E-003                  9.3479389412273912E-003                  6.9596324685776223E-001                  2.8333788752837286E-001                                        8                                        0                                        9 
                                     140                                     1990                  7.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040623E-001                  9.6980774314330565E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999544786E-001                  9.6556852284988237E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2662675154584765E-001                 -4.6812514421301842E+001                 -9.7102300051978130E+000                 -1.2662675143256041E-001                 -1.2881773660816151E-001                 -2.4248666781805284E+000                 -4.6812514421301842E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7536306812167197E+000                 -1.2668476197843515E-001                 -4.7344906970030347E-002                  4.5325791673531857E+000                  5.9475133748140424E-014                  7.1381366532156365E+000                  1.9449335892940991E+000                  1.7195349217874444E+001                  1.9449335892940991E+000                  7.1381366532156365E+000                  6.4582754082387550E-001                  8.2448291825625453E-001                  1.3647551101902597E+000                  6.4895398548747008E-001                  3.3010399357446402E-001                  9.2833935081856269E-006                  9.4737560843742453E-003                  3.3996377437799630E-003                  9.3337794464312049E-003                  6.9522796145278321E-001                  2.8404583406506051E-001                                        8                                        0                                        5 
                                     150                                     1998                  8.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.6995870920573513E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999555034E-001                  9.6541446335488401E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2363261105633969E-001                 -4.6716985158801698E+001                 -9.6804954526924050E+000                 -1.2363261093585788E-001                 -1.2567454513707019E-001                 -2.4523957716193041E+000                 -4.6716985158801698E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538715325774237E+000                 -1.2368961684906042E-001                 -4.6329037126750551E-002                  4.5305474276666260E+000                  5.9498054957046437E-014                  7.1393494943391307E+000                  1.9499221924505976E+000                  1.7198904437624954E+001                  1.9499221924505976E+000                  7.1393494943391307E+000                  6.4986465006285399E-001                  8.2068963673271356E-001                  1.3754407426465336E+000                  6.4136804351098320E-001                  3.3767572382936234E-001                  9.3410568074942750E-006                  9.4774647439390611E-003                  3.3945203954266847E-003                  9.3197296551063950E-003                  6.9448921397922647E-001                  2.8475984169464386E-001                                        8                                        0                                        5 
                                     160                                     2006                  9.6387247352367485E+008                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7010509305911863E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999565270E-001                  9.6512065349405385E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2064141746105735E-001                 -4.6621049421373939E+001                 -9.6504268101731121E+000                 -1.2064141733282460E-001                 -1.2256592066520640E-001                 -2.4750689865277118E+000                 -4.6621049421373939E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7541122955469386E+000                 -1.2069772616277029E-001                 -4.5314617722634926E-002                  4.5285185888583950E+000                  5.9585684053683849E-014                  7.1405774127051567E+000                  1.9549600792010613E+000                  1.7202499543542551E+001                  1.9549600792010613E+000                  7.1405774127051567E+000                  6.5396762588187785E-001                  8.1688614653218761E-001                  1.3863244333853342E+000                  6.3376169189861831E-001                  3.4526787206638948E-001                  9.3997196042419435E-006                  9.4809304891881867E-003                  3.3894334610417715E-003                  9.3057633659939399E-003                  6.9374671044373459E-001                  2.8547974136166521E-001                                        8                                        0                                        5 
                                     170                                     2021                  1.0638724735236748E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7025164335239078E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999577238E-001                  9.6610069847931379E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1764909231100752E-001                 -4.6524740717033403E+001                 -9.6200580138889453E+000                 -1.1764909217443120E-001                 -1.1948094573485137E-001                 -2.4934582878222287E+000                 -4.6524740717033403E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7543511765209212E+000                 -1.1770527848902364E-001                 -4.4296155833726827E-002                  4.5264816650805786E+000                  6.0228396864491219E-014                  7.1418195670944762E+000                  1.9600487345369191E+000                  1.7206134929206446E+001                  1.9600487345369191E+000                  7.1418195670944762E+000                  6.5813704158311670E-001                  8.1307229924750413E-001                  1.3974120530864409E+000                  6.2613463459223828E-001                  3.5288073465443875E-001                  9.4592796406019550E-006                  9.4841357782310277E-003                  3.3842774204606023E-003                  9.2916073443150057E-003                  6.9300021285339530E-001                  2.8620542952455391E-001                                        8                                        0                                        6 
                                     180                                     2026                  1.1638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.7040236967112836E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999587497E-001                  9.6595742306991805E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1465179937182489E-001                 -4.6428065611466806E+001                 -9.5893976555783205E+000                 -1.1465179922626610E-001                 -1.1641080737509774E-001                 -2.5080475023728495E+000                 -4.6428065611466806E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7545895150608288E+000                 -1.1470793987810227E-001                 -4.3274163608082623E-002                  4.5244376806292905E+000                  6.0605740785749717E-014                  7.1430756351157036E+000                  1.9651894774448038E+000                  1.7209811357243982E+001                  1.9651894774448038E+000                  7.1430756351157036E+000                  6.6237348287007980E-001                  8.0924796842169977E-001                  1.4087096364640916E+000                  6.1848661968891661E-001                  3.6051456384848479E-001                  9.5197200011456097E-006                  9.4870619103545727E-003                  3.3791668326456107E-003                  9.2775761141952583E-003                  6.9224952565216435E-001                  2.8693683988905366E-001                                        8                                        0                                        9 
                                     190                                     2033                  1.2638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7055025220457802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999597744E-001                  9.6566070170269713E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1164521364169608E-001                 -4.6331006128488077E+001                 -9.5584481584482468E+000                 -1.1164521348646403E-001                 -1.1334750255831955E-001                 -2.5192471198615904E+000                 -4.6331006128488077E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7548277315816128E+000                 -1.1170117075376217E-001                 -4.2247212087480217E-002                  4.5223837775880851E+000                  6.0797318740903508E-014                  7.1443457684680274E+000                  1.9703835026607945E+000                  1.7213529951143038E+001                  1.9703835026607945E+000                  7.1443457684680274E+000                  6.6667755445131316E-001                  8.0541302822437377E-001                  1.4202234527026694E+000                  6.1081739672534663E-001                  3.6816961076620947E-001                  9.5810550252673815E-006                  9.4896886639876422E-003                  3.3740875171521119E-003                  9.2636307429150733E-003                  6.9149448013803660E-001                  2.8767393763465310E-001                                        8                                        0                                        6 
                                     200                                     2039                  1.3638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7068706632312252E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999613853E-001                  9.6663703002207635E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0862254679547703E-001                 -4.6233513316638160E+001                 -9.5271937427230089E+000                 -1.0862254662981877E-001                 -1.1028151283010514E-001                 -2.5273985826190972E+000                 -4.6233513316638160E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7550759923991377E+000                 -1.0867876019731645E-001                 -4.1232528444307852E-002                  4.5203544103017403E+000                  6.1579554321135789E-014                  7.1456307198821936E+000                  1.9756319745567958E+000                  1.7217292406225884E+001                  1.9756319745567958E+000                  7.1456307198821936E+000                  6.7104989302153006E-001                  8.0156733646760925E-001                  1.4319600692413239E+000                  6.0312668272171244E-001                  3.7584615931956017E-001                  9.6433268294880158E-006                  9.4919941081253369E-003                  3.3689371083046702E-003                  9.2494901832837033E-003                  6.9073492324463359E-001                  2.8841671479610564E-001                                        8                                        0                                        4 
                                     210                                     2043                  1.4638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040578E-001                  9.7083629612961309E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999624112E-001                  9.6651478698509752E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0559342274056659E-001                 -4.6135651243209935E+001                 -9.4956773827865675E+000                 -1.0559342256367778E-001                 -1.0722025696550465E-001                 -2.5328475968279438E+000                 -4.6135651243209935E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7553120453769631E+000                 -1.0564995164174754E-001                 -4.0190230122173300E-002                  4.5182698136574713E+000                  6.2195513815344628E-014                  7.1469290544093562E+000                  1.9809340887138109E+000                  1.7221097695068153E+001                  1.9809340887138109E+000                  7.1469290544093562E+000                  6.7548382401995277E-001                  7.9771075233795075E-001                  1.4439263134095228E+000                  5.9541419719346822E-001                  3.8354448984508338E-001                  9.7064918392992685E-006                  9.4939545287942347E-003                  3.3638333292809520E-003                  9.2354776468486516E-003                  6.8997071488167783E-001                  2.8916517674638470E-001                                        8                                        0                                        4 
                                     220                                     2050                  1.5638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040567E-001                  9.7098586085059357E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999635825E-001                  9.6625434778387742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0255030928313534E-001                 -4.6037378484541669E+001                 -9.4638783234878439E+000                 -1.0255030909413773E-001                 -1.0415465423474365E-001                 -2.5358387940908313E+000                 -4.6037378484541669E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7555474166764862E+000                 -1.0260702197608690E-001                 -3.9139507888388998E-002                  4.5161683691899031E+000                  6.2765386041243117E-014                  7.1482412394222505E+000                  1.9862852177906982E+000                  1.7224947041483134E+001                  1.9862852177906982E+000                  7.1482412394222505E+000                  6.7995110518266832E-001                  7.9384321900881827E-001                  1.4561290219353453E+000                  5.8767982802890406E-001                  3.9126471549741720E-001                  9.7705698839515350E-006                  9.4955445183969710E-003                  3.3587619156999053E-003                  9.2215539704411497E-003                  6.8920173589488032E-001                  2.8991933232388573E-001                                        8                                        0                                        5 
                                     230                                     2052                  1.6638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040578E-001                  9.7113019590770400E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999647549E-001                  9.6716711292948576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.9491530270181872E-002                 -4.5938687781993721E+001                 -9.4317999340912753E+000                 -9.9491530068123946E-002                 -1.0108181889163022E-001                 -2.5365947916746405E+000                 -4.5938687781993721E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7557818505776250E+000                 -9.9548584806085777E-002                 -3.8079157105667019E-002                  4.5140476676244594E+000                  6.3529297105978517E-014                  7.1495672161336126E+000                  1.9916864564052916E+000                  1.7228841162915629E+001                  1.9916864564052916E+000                  7.1495672161336126E+000                  6.8445338259608501E-001                  7.8996468252540153E-001                  1.4685752950296669E+000                  5.7992346890081403E-001                  3.9900694351422794E-001                  9.8355730434653083E-006                  9.4967365040300317E-003                  3.3536339340045763E-003                  9.2074749850442235E-003                  6.8842786708980575E-001                  2.9067921108880834E-001                                        8                                        0                                        6 
                                     240                                     2066                  1.7638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040567E-001                  9.7127873616751015E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659261E-001                  9.6705520099333742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.6417075896710933E-002                 -4.5839579830572092E+001                 -9.3994489912743919E+000                 -9.6417075680562347E-002                 -9.8000803345945894E-002                 -2.5353125662860334E+000                 -4.5839579830572092E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7560154948483286E+000                 -9.6474457671943084E-002                 -3.7009382080002512E-002                  4.5119081175731299E+000                  6.4226095777992798E-014                  7.1509068580508375E+000                  1.9971395318955323E+000                  1.7232780623065995E+001                  1.9971395318955323E+000                  7.1509068580508375E+000                  6.8899589267116290E-001                  7.8607509199706727E-001                  1.4812725086775336E+000                  5.7214501972252230E-001                  4.0677127483334902E-001                  9.9015095105733591E-006                  9.4975007820301358E-003                  3.3485345690670008E-003                  9.1934745675787809E-003                  6.8764899581942374E-001                  2.9144484830463779E-001                                        8                                        0                                        5 
